"adminid"	"bundle"	"ftype"	"admincode"	"name"	"fstatus"	"description"	"startdate"	"enddate"	"modified"	"permit_id"	"uid"	"status"	"module"	"feed_nid"	"dh_link_admin_reg_holder"	"dh_link_admin_dha_usafips"	"dh_link_admin_record_mgr_id"	"dh_link_admin_timeseries"	"dh_link_admin_reg_issuer"
"440462"	"permit"	"npdes_ip"	"VA0089796"	"THE NATURE CONSERVANCY"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1359608400"	"1517288400"	"1544216176"	"VA0089796"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440463"	"permit"	"npdes_ip"	"VA0089818"	"COASTAL PRECAST SYSTEMS LLC"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1409544000"	"1567224000"	"1544216176"	"VA0089818"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440464"	"permit"	"npdes_ip"	"VA0089826"	"WATER COUNTRY USA"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1533096000"	"1690776000"	"1544216177"	"VA0089826"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440465"	"permit"	"npdes_ip"	"VA0089842"	"DUNGANNON WATER FILTRATION PLA"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1213675200"	"1371355200"	"1544216177"	"VA0089842"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440466"	"permit"	"npdes_ip"	"VA0089877"	"NEW MARKET FILTRATION PLANT"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1357016400"	"1514696400"	"1544216177"	"VA0089877"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440467"	"permit"	"npdes_ip"	"VA0089885"	"FAIRFIELD SQUARE"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1525147200"	"1682827200"	"1544216177"	"VA0089885"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440468"	"permit"	"npdes_ip"	"VA0089893"	"LEIGH AVE WTP"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1230613200"	"1388293200"	"1544216177"	"VA0089893"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440469"	"permit"	"npdes_ip"	"VA0089907"	"MILL BRANCH STP"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1370318400"	"1527998400"	"1544216177"	"VA0089907"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440470"	"permit"	"npdes_ip"	"VA0089915"	"HANOVER COUNTY TOTOPOTOMOY WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1517461200"	"1675141200"	"1544216177"	"VA0089915"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440471"	"permit"	"npdes_ip"	"VA0089923"	"WHEELABRATOR PORTSMOUTH RDF AND WTE FACILITY"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1409544000"	"1567224000"	"1544216178"	"VA0089923"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440472"	"permit"	"npdes_ip"	"VA0089940"	"PURCELLVILLE TOWN WATER TREATMENT PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1401422400"	"1559102400"	"1544216178"	"VA0089940"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440473"	"permit"	"npdes_ip"	"VA0089958"	"APPLE MOUNTAIN EXXON STP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1538366400"	"1696046400"	"1544216178"	"VA0089958"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440474"	"permit"	"npdes_ip"	"VA0089982"	"GEORGE WASHINGTON BIRTHPLACE NATIONAL MONUMENT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1413172800"	"1569816000"	"1544216178"	"VA0089982"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440475"	"permit"	"npdes_ip"	"VA0089991"	"FEDERAL MOGUL POWERTRAIN LLC"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1396324800"	"1554004800"	"1544216178"	"VA0089991"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440476"	"permit"	"npdes_ip"	"VA0090026"	"KIM YOUNG J SEWAGE TREATMENT PLANT"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1441080000"	"1598846400"	"1544216178"	"VA0090026"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440477"	"permit"	"npdes_ip"	"VA0090034"	"SPSA - REGIONAL LANDFILL"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1420088400"	"1577768400"	"1544216179"	"VA0090034"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440478"	"permit"	"npdes_ip"	"VA0090051"	"CAROLINE FURNACE LUTHERAN CAMP STP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1541044800"	"1698724800"	"1544216179"	"VA0090051"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440479"	"permit"	"npdes_ip"	"VA0090085"	"DAYTON WATER AND WASTEWATER TREATMENT PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1388552400"	"1546232400"	"1544216179"	"VA0090085"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440480"	"permit"	"npdes_ip"	"VA0090093"	"JOHN MARSHALL III SITE"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1446350400"	"1604116800"	"1544216179"	"VA0090093"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440481"	"permit"	"npdes_ip"	"VA0090107"	"CARLYLE DEVELOPMENT II"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1246939200"	"1404619200"	"1544216179"	"VA0090107"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440482"	"permit"	"npdes_ip"	"VA0090115"	"USC SALTVILLE BRINE LLC"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1538366400"	"1696046400"	"1544216179"	"VA0090115"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440483"	"permit"	"npdes_ip"	"VA0090131"	"TYSON FOODS-POULTRY PROCESSING-FEED PROD-HATCHERY"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1399348800"	"1557028800"	"1544216180"	"VA0090131"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440484"	"permit"	"npdes_ip"	"VA0090140"	"SIX O FIVE VILLAGE M H P STP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1400990400"	"1558670400"	"1544216180"	"VA0090140"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440485"	"permit"	"npdes_ip"	"VA0090174"	"GREEN ACRES MOBILE HOME PARK"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1252382400"	"1409457600"	"1544216180"	"VA0090174"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440486"	"permit"	"npdes_ip"	"VA0090182"	"THE OLD FARM GOLF CLUB"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1400385600"	"1558065600"	"1544216180"	"VA0090182"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440487"	"permit"	"npdes_ip"	"VA0090212"	"MOUNTAIN RUN WASTEWATER TREATMENT PLANT"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1285732800"	"1443412800"	"1544216180"	"VA0090212"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440488"	"permit"	"npdes_ip"	"VA0090221"	"POINT OF VIEW WASTEWATER TREATMENT PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1454302800"	"1612069200"	"1544216180"	"VA0090221"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440489"	"permit"	"npdes_ip"	"VA0090239"	"BUCHANAN CNTY PSA - DESKINS STP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1411963200"	"1569643200"	"1544216180"	"VA0090239"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440490"	"permit"	"npdes_ip"	"VA0090247"	"JACKSONS CHASE WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1412136000"	"1569816000"	"1544216181"	"VA0090247"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440491"	"permit"	"npdes_ip"	"VA0090263"	"TOWN OF BROADWAY REGIONAL WWTF"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1414814400"	"1572494400"	"1544216181"	"VA0090263"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440492"	"permit"	"npdes_ip"	"VA0090271"	"SHEETZ TRAVEL CENTER #701"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1412136000"	"1569816000"	"1544216181"	"VA0090271"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440493"	"permit"	"npdes_ip"	"VA0090280"	"HENRY COUNTY PUBLIC SA - GREENBRIAR LAGOON STP"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1263445200"	"1421125200"	"1544216181"	"VA0090280"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440494"	"permit"	"npdes_ip"	"VA0090298"	"US AMINES LLC - PORTSMOUTH"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1271131200"	"1429416000"	"1544216181"	"VA0090298"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440495"	"permit"	"npdes_ip"	"VA0090301"	"RICHMOND INTERNATIONAL AIRPORT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1468209600"	"1625025600"	"1544216181"	"VA0090301"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440496"	"permit"	"npdes_ip"	"VA0090310"	"PHILPOTT DAM HYDROELECTRIC PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1417410000"	"1575090000"	"1544216182"	"VA0090310"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440497"	"permit"	"npdes_ip"	"VA0090328"	"NORTH FORK REGIONAL WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1427860800"	"1585627200"	"1544216182"	"VA0090328"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440498"	"permit"	"npdes_ip"	"VA0090344"	"MATOACA HIGH SCHOOL"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1465444800"	"1622433600"	"1544216182"	"VA0090344"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440499"	"permit"	"npdes_ip"	"VA0090361"	"SEVEN SPRINGS WATER TREATMENT PLANT"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1282449600"	"1440129600"	"1544216182"	"VA0090361"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440500"	"permit"	"npdes_ip"	"VA0090379"	"SARGENT SPRINGS WATER TREATMENT PLANT"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1282449600"	"1440129600"	"1544216182"	"VA0090379"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440501"	"permit"	"npdes_ip"	"VA0090395"	"AUGUSTA SPRINGS WTP"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1270094400"	"1427774400"	"1544216182"	"VA0090395"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440502"	"permit"	"npdes_ip"	"VA0090417"	"GREENVILLE WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1462075200"	"1619755200"	"1544216182"	"VA0090417"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440503"	"permit"	"npdes_ip"	"VA0090425"	"DICKENSON RUSSELL CONTURA - ROARING FORK 3 MINE"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1429934400"	"1587700800"	"1544216183"	"VA0090425"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440504"	"permit"	"npdes_ip"	"VA0090433"	"AUGUSTA LUMBER DIVISION - WEST POINT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1480568400"	"1638248400"	"1544216183"	"VA0090433"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440505"	"permit"	"npdes_ip"	"VA0090441"	"ADAPTIVE CONCRETE SOLUTIONS"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1294203600"	"1451883600"	"1544216183"	"VA0090441"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440506"	"permit"	"npdes_ip"	"VA0090468"	"CULPEPER WOOD PRESERVERS - RUFFIN CREEK"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1472702400"	"1630382400"	"1544216183"	"VA0090468"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440507"	"permit"	"npdes_ip"	"VA0090506"	"HAMPTON INN AND SUITES"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1446350400"	"1604116800"	"1544216183"	"VA0090506"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440508"	"permit"	"npdes_ip"	"VA0090531"	"BUCHANAN CNTY PSA - CONAWAY WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1444190400"	"1601956800"	"1544216183"	"VA0090531"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440509"	"permit"	"npdes_ip"	"VA0090549"	"FLYING J 754 - WYTHEVILLE"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1498881600"	"1656561600"	"1544216183"	"VA0090549"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440510"	"permit"	"npdes_ip"	"VA0090573"	"BEACON HILL WATER TREATMENT PLANT"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1298869200"	"1456549200"	"1544216183"	"VA0090573"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440511"	"permit"	"npdes_ip"	"VA0090590"	"COVIA HOLDINGS CORPORATION - GORE FACILITY"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1467345600"	"1625025600"	"1544216184"	"VA0090590"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440512"	"permit"	"npdes_ip"	"VA0090620"	"TAZEWELL COUNTY PSA - AMONATE WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1456808400"	"1614488400"	"1544216184"	"VA0090620"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440513"	"permit"	"npdes_ip"	"VA0090638"	"COVANTA FAIRFAX INCORPORATED"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1496289600"	"1653969600"	"1544216184"	"VA0090638"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440514"	"permit"	"npdes_ip"	"VA0090646"	"TANGLEWOOD HOME FOR ADULTS INC"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1447909200"	"1604116800"	"1544216184"	"VA0090646"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440515"	"permit"	"npdes_ip"	"VA0090654"	"GREENHOST INCORPORATED"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1343793600"	"1501473600"	"1544216184"	"VA0090654"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440516"	"permit"	"npdes_ip"	"VA0090671"	"ALLEGHANY CO - LOWER JACKSON RIVER REGIONAL WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1475035200"	"1630382400"	"1544216184"	"VA0090671"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440517"	"permit"	"npdes_ip"	"VA0090689"	"HILL MOBILE HOME PARK SEWAGE TREATMENT PLANT 2"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1467345600"	"1625025600"	"1544216184"	"VA0090689"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440518"	"permit"	"npdes_ip"	"VA0090697"	"SUSSEX SCHOOLS COMPLEX WTP"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1311048000"	"1468814400"	"1544216185"	"VA0090697"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440519"	"permit"	"npdes_ip"	"VA0090719"	"FRANKLIN COUNTY SCHOOLS - WINDY GAP ELEMENTARY"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1467864000"	"1625025600"	"1544216185"	"VA0090719"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440520"	"permit"	"npdes_ip"	"VA0090727"	"DUTOY CREEK WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1541044800"	"1698724800"	"1544216185"	"VA0090727"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440521"	"permit"	"npdes_ip"	"VA0090743"	"ZION CROSSROADS WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1355893200"	"1513573200"	"1544216185"	"VA0090743"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440522"	"permit"	"npdes_ip"	"VA0090760"	"DEERFIELD WTP - AUGUSTA"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1309492800"	"1467259200"	"1544216185"	"VA0090760"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440523"	"permit"	"npdes_ip"	"VA0090778"	"OCEAN MARINE YACHT CENTER"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1483246800"	"1640926800"	"1544216185"	"VA0090778"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440524"	"permit"	"npdes_ip"	"VA0090786"	"SUSSEX SCHOOLS COMPLEX"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1494302400"	"1651291200"	"1544216186"	"VA0090786"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440525"	"permit"	"npdes_ip"	"VA0090794"	"MAUZY LIBERTY STP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1446350400"	"1604116800"	"1544216186"	"VA0090794"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440526"	"permit"	"npdes_ip"	"VA0090824"	"PARAMONT CONTURA LLC - DEEP MINE 26 STP"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1472702400"	"1630382400"	"1544216186"	"VA0090824"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440527"	"permit"	"npdes_ip"	"VA0090875"	"OAK HALL SHOPPING CENTER"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1480568400"	"1638248400"	"1544216186"	"VA0090875"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440528"	"permit"	"npdes_ip"	"VA0090883"	"PROSPECT HILL SPRINGS WTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1488344400"	"1640926800"	"1544216186"	"VA0090883"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440529"	"permit"	"npdes_ip"	"VA0090891"	"DOMINION ENERGY - BEAR GARDEN GENERATING STATION"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1258434000"	"1416114000"	"1544216186"	"VA0090891"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440530"	"permit"	"npdes_ip"	"VA0090905"	"TENASKA VIRGINIA GENERATING STATION"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1498881600"	"1656561600"	"1544216186"	"VA0090905"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440531"	"permit"	"npdes_ip"	"VA0090913"	"MILLER MARINE INCORPORATED"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1184731200"	"1342497600"	"1544216187"	"VA0090913"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440532"	"permit"	"npdes_ip"	"VA0090921"	"REGATTA POINT YACHT CLUB"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1498881600"	"1656561600"	"1544216187"	"VA0090921"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440533"	"permit"	"npdes_ip"	"VA0090930"	"LAKE CAROLINE WATER TREATMENT"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1195707600"	"1353474000"	"1544216187"	"VA0090930"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440534"	"permit"	"npdes_ip"	"VA0090948"	"RAPIDAN WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1512104400"	"1669784400"	"1544216187"	"VA0090948"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440535"	"permit"	"npdes_ip"	"VA0090956"	"LOVES TRAVEL STOPS AND COUNTRY STORES 239"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1498881600"	"1656561600"	"1544216187"	"VA0090956"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440536"	"permit"	"npdes_ip"	"VA0090964"	"REHRIG UNITED"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1187150400"	"1344916800"	"1544216187"	"VA0090964"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440537"	"permit"	"npdes_ip"	"VA0090981"	"ILUKA RESOURCES INC - MINERAL SEPARATION PLANT"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1376193600"	"1533009600"	"1544216188"	"VA0090981"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440538"	"permit"	"npdes_ip"	"VA0090999"	"LITTLE APPLE PROPERTIES INC"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1181102400"	"1338436800"	"1544216188"	"VA0090999"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440539"	"permit"	"npdes_ip"	"VA0091006"	"KINGS DOMINION"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1514782800"	"1672462800"	"1544216188"	"VA0091006"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440540"	"permit"	"npdes_ip"	"VA0091014"	"DOMINION CAMPGROUND INCORPORATED"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1522555200"	"1680235200"	"1544216188"	"VA0091014"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440541"	"permit"	"npdes_ip"	"VA0091049"	"ISLAND UTILITIES LLC"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1342584000"	"1500264000"	"1544216188"	"VA0091049"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440542"	"permit"	"npdes_ip"	"VA0091065"	"CRYSTAL SPRING WTP"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1346040000"	"1503720000"	"1544216188"	"VA0091065"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440543"	"permit"	"npdes_ip"	"VA0091081"	"WARREN COUNTY - SANITARY LANDF"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1192507200"	"1348977600"	"1544216188"	"VA0091081"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440544"	"permit"	"npdes_ip"	"VA0091103"	"FRANKLIN COUNTY COMMERCE CENTE"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1505793600"	"1661918400"	"1544216189"	"VA0091103"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440545"	"permit"	"npdes_ip"	"VA0091111"	"JCSA - FIVE FORKS WATER TREATMENT FACILITY"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1541044800"	"1698724800"	"1544216189"	"VA0091111"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440546"	"permit"	"npdes_ip"	"VA0091120"	"NORTH RIVANNA WTP"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1362114000"	"1519794000"	"1544216189"	"VA0091120"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440547"	"permit"	"npdes_ip"	"VA0091146"	"PALMYRA AREA WWTP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1509508800"	"1667188800"	"1544216189"	"VA0091146"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440548"	"permit"	"npdes_ip"	"VA0091154"	"CAMP HOLLY SPRINGS"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1512104400"	"1669784400"	"1544216189"	"VA0091154"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440549"	"permit"	"npdes_ip"	"VA0091162"	"BOONSBORO COUNTRY CLUB STP"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1523160000"	"1680840000"	"1544216189"	"VA0091162"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440550"	"permit"	"npdes_ip"	"VA0091189"	"MOUNTAIN VIEW ELEMENTARY SCHOO"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1201496400"	"1359262800"	"1544216190"	"VA0091189"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440551"	"permit"	"npdes_ip"	"VA0091197"	"HENRICO COUNTY WATER TREATMENT"	"revoked"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1244433600"	"1402113600"	"1544216190"	"VA0091197"	"6115"	"1"	""	""	""	""	""	""	"416194"
"440552"	"permit"	"npdes_ip"	"VA0091201"	"ORNDORFF RAINBOW TROUT FARM"	"active"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"1522555200"	"1677560400"	"1544216190"	"VA0091201"	"6115"	"1"	""	""	""	""	""	""	"416194"
