"DEQ.ID.of.Source"	"FacilityName"	"Latitude"	"Longitude"	"vwuds_flag_coord"	"Corrected_Latitude"	"Corrected_Longitude"
61185	"MARTINSVILLE"	36.648055555	-79.864166666	""	36.648055555	-79.864166666
61186	"MARTINSVILLE PLANT"	36.665277777	-79.894166666	""	36.665277777	-79.894166666
61189	"MARTINSVILLE"	36.648333333	-79.865277777	""	36.648333333	-79.865277777
61190	"MARTINSVILLE"	36.648611111	-79.863333333	""	36.648611111	-79.863333333
61191	"MARTINSVILLE"	36.648611111	-79.865833333	""	36.648611111	-79.865833333
61192	"TUSCARORA COUNTRY CLUB"	36.667222222	-79.427777777	""	36.667222222	-79.427777777
61193	"CARVER ESTATES SERVICE AREA"	36.6675	-79.925833333	""	36.6675	-79.925833333
61194	"PR GEORGE COURTHOUSE COMPLEX"	37.220833333	-77.291666666	""	37.220833333	-77.291666666
61195	"PIEDMONT ESTATES SERVICE AREA"	36.688888888	-79.749166666	""	36.688888888	-79.749166666
61197	"MARTINSVILLE"	36.647222222	-79.863888888	""	36.647222222	-79.863888888
61198	"BRODNAX SERVICE AREA"	36.700277777	-78.028888888	""	36.700277777	-78.028888888
61199	"HENRY COUNTY RT 220 SOUTH"	36.656944444	-79.918055555	""	36.656944444	-79.918055555
61200	"Franklin Virginia Mill"	36.657222222	-76.900555555	""	36.657222222	-76.900555555
61203	"BOYDTON SERVICE AREA"	36.658333333	-78.387222222	""	36.658333333	-78.387222222
61207	"CHATMOSS COUNTRY CLUB"	36.6675	-79.806944444	""	36.6675	-79.806944444
61208	"Winesett Nursery"	36.6475	-75.989444444	""	36.6475	-75.989444444
61209	"GREENSVILLE COUNTY WELLS AND SERVICE AREA"	36.686111111	-77.5625	""	36.686111111	-77.5625
61210	"RT 58 EAST WATER SYSTEM"	36.687222222	-79.798055555	""	36.687222222	-79.798055555
61211	"PIEDMONT ESTATES SERVICE AREA"	36.6875	-79.750833333	""	36.6875	-79.750833333
61213	"OAKLAND SERVICE AREA"	36.851944444	-76.59	""	36.851944444	-76.59
61214	"GREENBRIAR PARK SERVICE AREA"	36.640277777	-79.916666666	""	36.640277777	-79.916666666
61215	"HENRY COUNTY RT 220 SOUTH"	36.656388888	-79.917222222	""	36.656388888	-79.917222222
61216	"PINE MOUNTAIN SERVICE AREA"	37.206666666	-79.985833333	""	37.206666666	-79.985833333
61217	"CARVER HEIGHTS SERVICE AREA"	36.671111111	-79.940833333	""	36.671111111	-79.940833333
61218	"CARVER HEIGHTS SERVICE AREA"	36.671666666	-79.943333333	""	36.671666666	-79.943333333
61219	"Franklin Virginia Mill"	36.673333333	-76.911111111	""	36.673333333	-76.911111111
61220	"CARVER ESTATES SERVICE AREA"	36.674722222	-79.930555555	""	36.674722222	-79.930555555
61221	"Franklin Virginia Mill"	36.675	-76.911944444	""	36.675	-76.911944444
61222	"MT HERMON ET AL"	36.678333333	-79.420555555	""	36.678333333	-79.420555555
61225	"MARTINSVILLE PLANT"	36.664722222	-79.892777777	""	36.664722222	-79.892777777
61226	"MARTINSVILLE PLANT"	36.664722222	-79.895	""	36.664722222	-79.895
61228	"CYPRESS COVE COUNTRY CLUB"	36.701666666	-76.990555555	""	36.701666666	-76.990555555
61229	"Henely Farm"	36.7	-75.990555555	""	36.7	-75.990555555
61230	"Henely Farm"	36.700833333	-75.998611111	""	36.700833333	-75.998611111
61231	"BOYDTON SERVICE AREA"	36.670555555	-78.378611111	""	36.670555555	-78.378611111
61235	"BOYDTON SERVICE AREA"	36.666666666	-78.3875	""	36.666666666	-78.3875
61236	"MARTINSVILLE"	36.649722222	-79.867777777	""	36.649722222	-79.867777777
61237	"SYDNOR - small well systems"	37.669444444	-77.796944444	""	37.669444444	-77.796944444
61238	"Franklin Virginia Mill"	36.68	-76.905833333	""	36.68	-76.905833333
61239	"Franklin Virginia Mill"	36.680277777	-76.913611111	""	36.680277777	-76.913611111
61240	"MARTINSVILLE PLANT"	36.662222222	-79.892777777	""	36.662222222	-79.892777777
61241	"CARVER ESTATES SERVICE AREA"	36.664444444	-79.923333333	""	36.664444444	-79.923333333
61243	"Henely Farm"	36.697777777	-75.994166666	""	36.697777777	-75.994166666
61245	"Henely Farm"	36.6975	-75.991944444	""	36.6975	-75.991944444
61246	"Henely Farm"	36.6975	-75.991944444	""	36.6975	-75.991944444
61248	"LAUREL PARK-RIVES RD. SA"	36.683055555	-79.7875	""	36.683055555	-79.7875
61250	"MEADOW GARDENS SERVICE AREA"	36.710555555	-79.791944444	""	36.710555555	-79.791944444
61252	"CARRSVILLE SERVICE AREA"	36.711111111	-76.825	""	36.711111111	-76.825
61257	"BRODNAX SERVICE AREA"	36.714722222	-78.038333333	""	36.714722222	-78.038333333
61258	"MINERAL SERVICE AREA"	38.023055555	-77.879444444	""	38.023055555	-77.879444444
61259	"Poplar Grove Golf Course"	37.552825	-79.050098	""	37.552825	-79.050098
61261	"Chesapeake Golf Club"	36.702777777	-76.286944444	""	36.702777777	-76.286944444
61263	"Chesapeake Golf Club"	36.705	-76.286666666	""	36.705	-76.286666666
61264	"CARVER HEIGHTS SERVICE AREA"	36.670277777	-79.941111111	""	36.670277777	-79.941111111
61265	"Chesapeake Golf Club"	36.707777777	-76.279166666	""	36.707777777	-76.279166666
61266	"MEADOW GARDENS SERVICE AREA"	36.707777777	-79.794444444	""	36.707777777	-79.794444444
61268	"Franklin Virginia Mill"	36.680277777	-76.914722222	""	36.680277777	-76.914722222
61269	"BRODNAX SERVICE AREA"	36.699444444	-78.0375	""	36.699444444	-78.0375
61270	"LACROSSE SERVICE AREA"	36.7	-78.095833333	""	36.7	-78.095833333
61272	"BASKERVILLE CORRECTIONAL UNIT"	36.723055555	-78.308055555	""	36.723055555	-78.308055555
61273	"Oak Ridge Water System"	36.723333333	-76.640277777	""	36.723333333	-76.640277777
61274	"BASKERVILLE CORRECTIONAL UNIT"	36.723333333	-78.310555555	""	36.723333333	-78.310555555
61275	"BASKERVILLE CORRECTIONAL UNIT"	36.723888888	-78.309166666	""	36.723888888	-78.309166666
61278	"Surry Town of"	37.138055555	-76.836111111	""	37.138055555	-76.836111111
61281	"SYDNOR - small well systems"	37.745	-77.660555555	""	37.745	-77.660555555
61283	"BASKERVILLE CORRECTIONAL UNIT"	36.717222222	-78.296111111	""	36.717222222	-78.296111111
61286	"Franklin Virginia Mill"	36.6925	-76.911666666	""	36.6925	-76.911666666
61287	"LACROSSE SERVICE AREA"	36.695833333	-78.094444444	""	36.695833333	-78.094444444
61288	"BAYSHORE FARMS"	0.1	0	"vwuds_flag_coord"	37.260859	-76.020079
61290	"BASKERVILLE CORRECTIONAL UNIT"	36.719444444	-78.3	""	36.719444444	-78.3
61291	"SUFFOLK PLANT"	36.720833333	-76.583055555	""	36.720833333	-76.583055555
61292	"COLLINSVILLE SERVICE AREA"	36.720555555	-79.913888888	""	36.720555555	-79.913888888
61294	"POWHATAN CH SERVICE AREA"	37.543055555	-77.919444444	""	37.543055555	-77.919444444
61301	"Fieldale Plant"	36.724166666	-79.951944444	""	36.724166666	-79.951944444
61304	"SOUTH BOSTON QUARRY"	36.727222222	-78.847777777	""	36.727222222	-78.847777777
61306	"MONTA VISTA SERVICE AREA"	36.753055555	-79.932777777	""	36.753055555	-79.932777777
61309	"Henely Farm"	36.704444444	-75.992777777	""	36.704444444	-75.992777777
61311	"Oak Ridge Water System"	36.721944444	-76.648055555	""	36.721944444	-76.648055555
61314	"SPEED & BRISCOE TRUCK STOP"	36.723055555	-77.4475	""	36.723055555	-77.4475
61315	"WESTWOOD SERVICE AREA"	36.745277777	-80.073333333	""	36.745277777	-80.073333333
61316	"SUFFOLK PLANT"	36.746944444	-76.561666666	""	36.746944444	-76.561666666
61317	"WESTWOOD SERVICE AREA"	36.747222222	-80.074444444	""	36.747222222	-80.074444444
61322	"SMITH MTN LK CORRECTIONAL UNIT"	37.140277777	-79.617777777	""	37.140277777	-79.617777777
61323	"HILLCREST PARK SERVICE AREA"	36.747777777	-79.942777777	""	36.747777777	-79.942777777
61324	"SUFFOLK PLANT"	36.749444444	-76.561388888	""	36.749444444	-76.561388888
61325	"FAIRWAY ACRES SERVICE AREA"	36.751111111	-80.084444444	""	36.751111111	-80.084444444
61326	"SHERWOOD MANOR SERVICE AREA"	36.744444444	-79.947222222	""	36.744444444	-79.947222222
61328	"GREENSVILLE COUNTY WELLS AND SERVICE AREA"	36.736666666	-77.509166666	""	36.736666666	-77.509166666
61329	"GREENSVILLE COUNTY WELLS AND SERVICE AREA"	36.736666666	-77.51	""	36.736666666	-77.51
61333	"STANLEYTOWN SERVICE AREA"	36.741111111	-79.961666666	""	36.741111111	-79.961666666
61334	"PENN FARM"	38.108055555	-77.010833333	""	38.108055555	-77.010833333
61335	"BASKERVILLE CORRECTIONAL UNIT"	36.725833333	-78.311111111	""	36.725833333	-78.311111111
61337	"HERON RIDGE GOLF COURSE"	36.768333333	-76.125833333	""	36.768333333	-76.125833333
61338	"DALTON FARMS"	36.766666666	-80.083333333	""	36.766666666	-80.083333333
61339	"BASSETT PLANT"	36.768333333	-80.005	""	36.768333333	-80.005
61340	"BASSETT PLANT"	36.758611111	-79.993055555	""	36.758611111	-79.993055555
61341	"FAIRY STONE STATE PARK WTP"	36.771388888	-80.116666666	""	36.771388888	-80.116666666
61342	"HALIFAX PLANT"	36.760277777	-78.909166666	""	36.760277777	-78.909166666
61344	"Greenhouse"	38.171666666	-78.939166666	""	38.171666666	-78.939166666
61345	"MONTA VISTA SERVICE AREA"	36.753333333	-79.933888888	""	36.753333333	-79.933888888
61346	"BASSETT DIVISION"	36.764722222	-79.998055555	""	36.764722222	-79.998055555
61347	"BASSETT DIVISION"	36.765	-79.996388888	""	36.765	-79.996388888
61348	"BASSETT DIVISION"	36.765	-79.998333333	""	36.765	-79.998333333
61349	"INGLESIDE PLANTATION NURSERIES"	0.1	0	"vwuds_flag_coord"	38.151928	-77.005976
61354	"SCOTTSBURG SERVICE AREA"	36.740833333	-78.750277777	""	36.740833333	-78.750277777
61356	"RAY NEWMAN"	0.1	0	"vwuds_flag_coord"	36.873685	-76.118763
61357	"SUFFOLK PLANT"	36.744722222	-76.562777777	""	36.744722222	-76.562777777
61359	"MONTA VISTA SERVICE AREA"	36.753611111	-79.931388888	""	36.753611111	-79.931388888
61361	"MONTA VISTA SERVICE AREA"	36.753888888	-79.933611111	""	36.753888888	-79.933611111
61362	"VIRGINIA BEACH KOA CAMPGROUND"	-99	99	"vwuds_flag_coord"	36.796213	-75.992526
61367	"BASSETT PLANT"	36.769722222	-79.997777777	""	36.769722222	-79.997777777
61372	"Virginia Supertree Nursery"	36.776666666	-77.180833333	""	36.776666666	-77.180833333
61373	"BASSETT DIVISION"	36.764444444	-79.997777777	""	36.764444444	-79.997777777
61374	"Davis Farm"	36.765833333	-77.088888888	""	36.765833333	-77.088888888
61376	"Oak Ridge Water System"	36.725833333	-76.639722222	""	36.725833333	-76.639722222
61377	"NICKELSVILLE SERVICE AREA"	36.758055555	-82.416666666	""	36.758055555	-82.416666666
61379	"HERON RIDGE GOLF COURSE"	36.768333333	-76.125	""	36.768333333	-76.125
61380	"HERON RIDGE GOLF COURSE"	36.768333333	-76.125277777	""	36.768333333	-76.125277777
61381	"HERON RIDGE GOLF COURSE"	36.768333333	-76.125555555	""	36.768333333	-76.125555555
61382	"LAKEVILLE ESTATES SERVICE AREA"	36.814166666	-76.204722222	""	36.814166666	-76.204722222
61387	"MONTVALE SERVICE AREA"	37.400833333	-79.742222222	""	37.400833333	-79.742222222
61391	"CHATHAM CORRECTIONAL UNIT"	36.802222222	-79.428888888	""	36.802222222	-79.428888888
61392	"VIRGINIA BEACH KOA CAMPGROUND"	36.791111111	-75.987222222	""	36.791111111	-75.987222222
61395	"CHASE CITY SERVICE AREA"	36.794722222	-78.457222222	""	36.794722222	-78.457222222
61404	"CHESAPEAKE PLANT"	36.826944444	-76.249444444	""	36.826944444	-76.249444444
61407	"SHENMONT FARMS"	38.465277777	-79.01	""	38.465277777	-79.01
61409	"PIEDMONT ESTATES SERVICE AREA"	36.827222222	-79.9175	""	36.827222222	-79.9175
61410	"LAKEVILLE ESTATES SERVICE AREA"	36.816666666	-76.206111111	""	36.816666666	-76.206111111
61411	"JARRATT WTP"	36.816666666	-77.473611111	""	36.816666666	-77.473611111
61412	"CHASE CITY SERVICE AREA"	36.793611111	-78.461944444	""	36.793611111	-78.461944444
61413	"CHATHAM CORRECTIONAL UNIT"	36.802222222	-79.429444444	""	36.802222222	-79.429444444
61417	"Greenbrier Farms Nursery"	0.1	0	"vwuds_flag_coord"	36.637222222	-76.222777777
61422	"LAKEVILLE ESTATES SERVICE AREA"	36.812777777	-76.204722222	""	36.812777777	-76.204722222
61423	"Northampton County Government Complex"	37.35533333	-75.95072222	""	37.35533333	-75.95072222
61429	"Deerfield Subdivision"	36.829166666	-76.470833333	""	36.829166666	-76.470833333
61432	"KING GEORGE COUNTY WELL SYSTEM"	38.3375	-77.053611111	""	38.3375	-77.053611111
61435	"BERKELEY READY MIX PLANT"	36.8375	-76.29	""	36.8375	-76.29
61436	"CHASE CITY SERVICE AREA"	36.822222222	-78.470833333	""	36.822222222	-78.470833333
61437	"VULCAN PLANT"	37.726944444	-79.359444444	""	37.726944444	-79.359444444
61441	"JERRIDALE FARM"	0.1	0	"vwuds_flag_coord"	38.336507	-78.782618
61451	"WILDERNESS SERVICE AREA"	38.347222222	-77.7625	""	38.347222222	-77.7625
61452	"INDEPENDENT SERVICE AREA"	36.917222	-76.485833	""	36.917222	-76.485833
61455	"OAKLAND SERVICE AREA"	36.852777777	-76.591666666	""	36.852777777	-76.591666666
61457	"POWHATAN CH SERVICE AREA"	37.545555555	-77.906666666	""	37.545555555	-77.906666666
61459	"ROBERT S BARNES"	0.1	0	"vwuds_flag_coord"	37.005434	-77.577263
61470	"CLOVER POWER PLANT"	36.86772288	-78.703564317	""	36.86772288	-78.703564317
61476	"ALICE BARNES"	0.1	0	"vwuds_flag_coord"	36.91845	-77.572928
61477	"HERBERT W LINTHICUM"	0.1	0	"vwuds_flag_coord"	36.905319	-79.496501
61480	"GOLDEN VIEW FARM"	0.1	0	"vwuds_flag_coord"	38.406111111	-79.045277777
61485	"Robert Watkins farm"	0.1	0	"vwuds_flag_coord"	37.179722222	-77.690833333
61488	"VCCS -Tidewater Community College"	36.897222222	-76.43	""	36.897222222	-76.43
61490	"VERNE ANDERSON"	36.871388888	-79.478333333	""	36.871388888	-79.478333333
61491	"AMOS BOWMAN"	0.1	0	"vwuds_flag_coord"	36.669426	-80.499147
61492	"KELLEY FARMS INC."	0.1	0	"vwuds_flag_coord"	37.979139	-75.530233
61493	"EDNA A MAHAN"	0.1	0	"vwuds_flag_coord"	36.890472	-79.549472
61494	"BULLITT COMPLEX"	36.9	-82.792222222	""	36.9	-82.792222222
61495	"VIRGINIA INTERNATIONAL RACEWAY"	36.564166666	-79.211111111	""	36.564166666	-79.211111111
61496	"HIGH KNOB"	38.894743611	-78.108920833	""	38.894743611	-78.108920833
61499	"WILLIAM BAIN FARMS"	0.1	0	"vwuds_flag_coord"	36.961555	-77.570841
61500	"RUBEN W TUCKER"	0.1	0	"vwuds_flag_coord"	37.00703	-79.15905
61501	"GAYRE KELLY"	0.1	0	"vwuds_flag_coord"	36.973848	-79.194904
61502	"BRYANT TOBACCO COMPANY"	0.1	0	"vwuds_flag_coord"	36.892719	-79.450256
61505	"VCCS -Tidewater Community College"	36.899444444	-76.426388888	""	36.899444444	-76.426388888
61506	"MICHEAL N PALMER"	36.906111111	-79.647777777	""	36.906111111	-79.647777777
61507	"SYDNOR - small well systems"	37.445277777	-77.406388888	""	37.445277777	-77.406388888
61508	"LOVETTSVILLE SERVICE AREA"	39.273611111	-77.633888888	""	39.273611111	-77.633888888
61509	"HAMILTON SERVICE AREA"	39.138055555	-77.657222222	""	39.138055555	-77.657222222
61511	"THE WATER FRONT SERVICE AREA"	37.138888888	-79.724444444	""	37.138888888	-79.724444444
61512	"Route 13 New Church"	37.989317	-75.536117	""	37.989317	-75.536117
61513	"CREWE PLANT"	37.264444444	-78.1375	""	37.264444444	-78.1375
61514	"SAUNDERS BROTHERS, INC."	37.711666666	-78.996944444	""	37.711666666	-78.996944444
61515	"SCOTTSBURG SERVICE AREA"	36.755833333	-78.790833333	""	36.755833333	-78.790833333
61516	"BASS FARMS"	0.1	0	"vwuds_flag_coord"	37.092081	-79.0359
61517	"MAPLE LANE HOLSTEINS LLC"	38.3175	-78.763888888	""	38.3175	-78.763888888
61521	"Fieldale Plant"	36.725	-79.951388888	""	36.725	-79.951388888
61522	"WILLIAMS CATTLE CO LLC"	0.1	0	"vwuds_flag_coord"	36.767728	-76.61927
61528	"FRANK L BAILEY"	0.1	0	"vwuds_flag_coord"	36.960992	-78.414247
61530	"HICKORY CONCENTRATOR SITE"	36.9675	-77.558055555	""	36.9675	-77.558055555
61531	"BROOKWOODS GOLF CLUB"	37.501666666	-77.175	""	37.501666666	-77.175
61532	"JAMES M NEWCOMB & SONS (5121)"	37.722777777	-77.296111111	""	37.722777777	-77.296111111
61533	"W.T. HOLLAND & SONS, INC"	0.1	0.1	"vwuds_flag_coord"	37.993366	-75.574312
61534	"RAY CLARKE"	36.92857	-77.57168	""	36.92857	-77.57168
61535	"SHENMONT FARMS"	38.449444444	-79.06	""	38.449444444	-79.06
61536	"BAY CREEK RESORT & CLUB"	37.24613333	-76.01048333	""	37.24613333	-76.01048333
61537	"NICHOL RIVER FARM"	0.1	0	"vwuds_flag_coord"	38.305277777	-78.822777777
61538	"Weaver Farm"	37.688055555	-75.735833333	""	37.688055555	-75.735833333
61539	"CAROLINE PINES"	37.898055555	-77.439722222	""	37.898055555	-77.439722222
61540	"CHARLES WEST"	0.1	0	"vwuds_flag_coord"	37.438918	-75.88085
61541	"OAK GROVE SERVICE AREA"	37.242777777	-80.011666666	""	37.242777777	-80.011666666
61542	"NONESUCH NURSERY"	0.1	0	"vwuds_flag_coord"	37.263473	-78.682516
61544	"SYDNOR - small well systems"	38.037206	-78.650324	""	38.037206	-78.650324
61545	"BELLE MEADE FARM"	0.1	0	"vwuds_flag_coord"	38.568284	-78.232078
61546	"PRINCE GEORGE GOLF COURSE"	37.132777777	-77.252222222	""	37.132777777	-77.252222222
61547	"HALIFAX (TOWN) WTP"	36.773611111	-78.926666666	""	36.773611111	-78.926666666
61548	"SPOTSWOOD COUNTRY CLUB"	38.432777777	-78.835555555	""	38.432777777	-78.835555555
61549	"NEW LEAF FARMS, INC."	37.323611	79.42	"vwuds_flag_coord"	37.323611	-79.42
61550	"HOPEWELL PLANT"	37.303611111	-77.266111111	""	37.303611111	-77.266111111
61551	"Chesterfield Plant"	37.336111111	-77.269444444	""	37.336111111	-77.269444444
61552	"YAGLE NURSERY INC."	37.220277777	-80.218888888	""	37.220277777	-80.218888888
61553	"AUGUSTA FORESTRY CENTER"	0.1	0	"vwuds_flag_coord"	38.18	-78.85
61554	"CHEROKEE POINT FARMS"	0.1	0	"vwuds_flag_coord"	37.469246	-75.930752
61555	"Mount Vernon Country Club"	38.713055555	-77.115277777	""	38.713055555	-77.115277777
61556	"WILLIAM D. KITE"	38.45444	-78.63604	""	38.45444	-78.63604
61557	"LAKE PACKING COMPANY INC"	37.851388888	-76.448055555	""	37.851388888	-76.448055555
61558	"HOPEWELL PLANT"	37.306944444	-77.266666666	""	37.306944444	-77.266666666
61559	"SHRECKHISE NURSERIES"	38.113611111	-78.863333333	""	38.113611111	-78.863333333
61560	"PENN FOREST SERVICE AREA"	37.204722222	-80.000277777	""	37.204722222	-80.000277777
61561	"FAIRFIELD FARM INC"	0.1	0	"vwuds_flag_coord"	37.551267	-76.446069
61562	"BLACKSTONE WATER UTILITIES"	36.989444444	-77.963888888	""	36.989444444	-77.963888888
61563	"LAWRENCEVILLE WTP"	36.731666666	-77.8675	""	36.731666666	-77.8675
61564	"BASSETT PLANT"	36.766111111	-80.004166666	""	36.766111111	-80.004166666
61565	"Doswell Water Treatment Plant"	37.843498	-77.429423	""	37.843498	-77.429423
61566	"GLENWOOD"	37.750555555	-77.064722222	""	37.750555555	-77.064722222
61567	"SWIFT CREEK WTP"	37.414166666	-77.644444444	""	37.414166666	-77.644444444
61568	"JACKSON RIVER WTP 1"	37.811111111	-79.988888888	""	37.811111111	-79.988888888
61569	"FARMVILLE SERVICE AREA"	37.323333333	-78.386111111	""	37.323333333	-78.386111111
61570	"FEDERAL EMERGENCY MGMT AGENCY"	39.087777777	-77.909166666	""	39.087777777	-77.909166666
61571	"STUART WTP"	36.636944444	-80.273888888	""	36.636944444	-80.273888888
61572	"STUART WTP"	36.636666666	-80.273888888	""	36.636666666	-80.273888888
61573	"LAWRENCEVILLE WTP"	36.759166666	-77.869166666	""	36.759166666	-77.869166666
61574	"SOUTHAMPTON CORRECTIONAL FARM"	36.729166666	-77.254166666	""	36.729166666	-77.254166666
61575	"DANVILLE INDUSTRAL WTP"	36.562222222	-79.370277777	""	36.562222222	-79.370277777
61576	"COX FARMS"	37.676614	-76.859493	""	37.676614	-76.859493
61577	"I-81 Botetourt"	37.469397	-79.812083	""	37.469397	-79.812083
61578	"WILLIAM R WADE"	36.80545	-76.98348	""	36.80545	-76.98348
61579	"LEESBURG WTP"	39.115277777	-77.504166666	""	39.115277777	-77.504166666
61580	"GOLDEN VIEW FARM"	38.406111111	-79.045277777	""	38.406111111	-79.045277777
61582	"Tankards Rest"	0.1	0	"vwuds_flag_coord"	37.500234	-75.856813
61583	"RIVERSIDE FARM"	0.1	0	"vwuds_flag_coord"	37.708055555	-77.234166666
61584	"CAROLINE PINES"	37.898055555	-77.439722222	""	37.898055555	-77.439722222
61585	"VICTORIA WTP"	37.009722222	-78.219444444	""	37.009722222	-78.219444444
61586	"CLARKSVILLE WTP"	36.626388888	-78.554722222	""	36.626388888	-78.554722222
61587	"GLENWOOD"	37.815833333	-77.118055555	""	37.815833333	-77.118055555
61588	"JARRATT'S PRODUCE"	37.091666666	-77.436111111	""	37.091666666	-77.436111111
61589	"CULPEPER PLANT"	38.483333333	-77.958888888	""	38.483333333	-77.958888888
61590	"GLENWOOD"	37.734444444	-77.026388888	""	37.734444444	-77.026388888
61591	"CREWE WTP"	37.12	-78.083333333	""	37.12	-78.083333333
61592	"GREAT OAKS COUNTRY CLUB"	36.9325	-80.275833333	""	36.9325	-80.275833333
61593	"NORTH FORK SHENANDOAH WTP ROCKINGHAM"	38.626944444	-78.782222222	""	38.626944444	-78.782222222
61594	"BUCKINGHAM COUNTY WTP"	37.3406	-78.3152	""	37.3406	-78.3152
61595	"City of Suffolk Main System"	36.863888888	-76.565833333	""	36.863888888	-76.565833333
61596	"WESTERN BRANCH RESERVOIR"	36.800555555	-76.581944444	""	36.800555555	-76.581944444
61597	"BACONS CASTLE FARM IRR"	37.118611111	-76.716388888	""	37.118611111	-76.716388888
61598	"RAY NEWMAN"	0.1	0	"vwuds_flag_coord"	36.873685	-76.118763
61599	"HORSESHOE FARM"	37.662222222	-77.148611111	""	37.662222222	-77.148611111
61600	"Broaddus Farms"	38.002112	-77.261812	""	38.002112	-77.261812
61601	"HARRISONBURG WTP"	38.520555555	-79.057222222	""	38.520555555	-79.057222222
61602	"MEADOWCREEK GOLF COURSE"	38.046388888	-78.453333333	""	38.046388888	-78.453333333
61603	"RIVER ROAD FARM"	0.1	0	"vwuds_flag_coord"	36.691215	-76.934825
61604	"SOUTH BOSTON QUARRY"	36.747222222	-78.846944444	""	36.747222222	-78.846944444
61605	"LAWRENCEVILLE QUARRY"	36.751388888	-77.753333333	""	36.751388888	-77.753333333
61606	"HORSESHOE FARM"	0.1	0	"vwuds_flag_coord"	37.662777777	-77.133888888
61608	"DIAMOND GROVE FARM INC"	36.717777777	-77.931666666	""	36.717777777	-77.931666666
61609	"LEESVILLE HYDROPOWER PLANT"	37.093055555	-79.4025	""	37.093055555	-79.4025
61610	"HORSE MOUNTAIN WTP 2"	37.744444444	-79.979166666	""	37.744444444	-79.979166666
61611	"CAROLINE PINES"	37.898055555	-77.439722222	""	37.898055555	-77.439722222
