"bundle"	"admincode"	"description"	"name"	"ftype"	"fstatus"	"startdate"	"enddate"	"permit_id"	"dh_link_admin_reg_issuer"
"permit"	"VA0089559"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"MORRIS WELL WTP"	"npdes_ip"	"revoked"	2012-05-11	2017-03-31	"VA0089559"	"epa"
"permit"	"VA0002283"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"MOTIVA ENTERPRISES LLC - FAIRFAX"	"npdes_ip"	"active"	2013-07-26	2018-07-25	"VA0002283"	"epa"
"permit"	"VA0001490"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"MOTIVA ENTERPRISES LLC - MONTVALE"	"npdes_ip"	"active"	2015-07-19	2020-06-30	"VA0001490"	"epa"
"permit"	"VA0005720"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"MOTIVA ENTERPRISES LLC - RICHMOND TERMINAL"	"npdes_ip"	"active"	2014-04-01	2019-03-31	"VA0005720"	"epa"
"permit"	"VA0089460"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"MOTTS RUN WATER TREATMENT PLANT"	"npdes_ip"	"active"	2017-08-01	2022-07-31	"VA0089460"	"epa"
"permit"	"VA0091537"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"MOUNT OLIVE WASTEWATER TREATMENT FACILITY"	"npdes_ip"	"active"	2015-04-08	2020-03-31	"VA0091537"	"epa"
"permit"	"VA0091464"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"MOUNT WEATHER EMERGENCY OPERATIONS CENTER"	"npdes_ip"	"active"	2017-07-01	2022-06-30	"VA0091464"	"epa"
"permit"	"VA0024759"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"MOUNT WEATHER EMERGENCY OPERATIONS CENTER"	"npdes_ip"	"active"	2014-07-01	2019-06-30	"VA0024759"	"epa"
"permit"	"VA0090212"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"MOUNTAIN RUN WASTEWATER TREATMENT PLANT"	"npdes_ip"	"revoked"	2010-09-29	2015-09-28	"VA0090212"	"epa"
"permit"	"VA0091189"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"MOUNTAIN VIEW ELEMENTARY SCHOO"	"npdes_ip"	"revoked"	2008-01-28	2013-01-27	"VA0091189"	"epa"
"permit"	"VA0063347"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"MOUNTAIN VIEW NURSING HOME"	"npdes_ip"	"active"	2014-09-09	2019-09-08	"VA0063347"	"epa"
"permit"	"VA0092649"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"MR FUEL 4"	"npdes_ip"	"active"	2018-08-01	2023-07-31	"VA0092649"	"epa"
"permit"	"VAR040075"	"General Permit Covered Facility"	"MS4-HARRISONBURG, VIRGINIA"	"npdes_gp"	"expired"	2013-07-01	2018-06-30	"VAR040075"	"epa"
"permit"	"VA0026441"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"MT JACKSON STP"	"npdes_ip"	"active"	2017-01-01	2021-12-31	"VA0026441"	"epa"
"permit"	"VAN010012"	"General Permit Covered Facility"	"MT JACKSON STP"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN010012"	"epa"
"permit"	"VA0022322"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"MT SIDNEY WWTP"	"npdes_ip"	"active"	2016-10-01	2021-09-30	"VA0022322"	"epa"
"permit"	"VA0085936"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"MT ZION RUSTIC WTP"	"npdes_ip"	"active"	2018-08-01	2023-07-31	"VA0085936"	"epa"
"permit"	"VA0C50001"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"MURPHY BROWN FARM - 1 THRU 5 - PROCTORS BRIDGE"	"npdes_ip"	"active"	2015-02-03	2020-02-02	"VA0C50001"	"epa"
"permit"	"VA0C50002"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"MURPHY BROWN FARM - 6 THRU 8 - BERLINDORY RD"	"npdes_ip"	"active"	2015-02-03	2020-02-02	"VA0C50002"	"epa"
"permit"	"VA0089541"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"MWAA - WASHINGTON DULLES INTERNATIONAL AIRPORT"	"npdes_ip"	"active"	2017-12-01	2022-11-30	"VA0089541"	"epa"
"permit"	"VA0077089"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NALCO COMPANY"	"npdes_ip"	"revoked"	2008-03-02	2013-03-01	"VA0077089"	"epa"
"permit"	"VA0000281"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NANOCHEMONICS HOLDINGS LLC"	"npdes_ip"	"revoked"	2009-01-08	2012-02-15	"VA0000281"	"epa"
"permit"	"VA0021113"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NARROWS TOWN - SEWAGE TREATMENT PLANT"	"npdes_ip"	"active"	2017-09-01	2022-08-31	"VA0021113"	"epa"
"permit"	"VAR050860"	"General Permit Covered Facility"	"NATIONAL ASPHALT"	"npdes_gp"	"expired"	2009-07-01	2014-06-30	"VAR050860"	"epa"
"permit"	"VA0051373"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NATIONAL FRUIT PRODUCT COMPANY"	"npdes_ip"	"active"	2018-10-01	2023-09-30	"VA0051373"	"epa"
"permit"	"VAR10G914"	"General Permit Covered Facility"	"NATIONAL MUSEUM OF THE MARINE CORPS EXPANSION"	"npdes_gp"	"active"	2014-07-01	2019-06-30	"VAR10G914"	"epa"
"permit"	"VA0027944"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NATURAL BRIDGE JUVENILE CORRECTIONAL CENTER"	"npdes_ip"	"active"	2017-05-01	2022-04-30	"VA0027944"	"epa"
"permit"	"VA0024101"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NATURAL BRIDGE OF VIRGINIA"	"npdes_ip"	"active"	2017-11-01	2022-10-31	"VA0024101"	"epa"
"permit"	"VA0021067"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NAVAL SUPPORT FACILITY DAHLGREN"	"npdes_ip"	"active"	2016-04-01	2021-03-31	"VA0021067"	"epa"
"permit"	"VAN010041"	"General Permit Covered Facility"	"NAVAL SUPPORT FACILITY DAHLGREN"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN010041"	"epa"
"permit"	"VA0073636"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NAVAL SUPPORT FACILITY, DAHLGR"	"npdes_ip"	"active"	2013-12-20	2018-12-19	"VA0073636"	"epa"
"permit"	"WV1018558"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NAVARO SURFACE MINE NO.2"	"npdes_ip"	"active"	2014-04-23	2018-08-06	"WV1018558"	"epa"
"permit"	"VA0089729"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NELSON COUNTY REGIONAL STP"	"npdes_ip"	"active"	2018-06-01	2023-05-31	"VA0089729"	"epa"
"permit"	"VA0029092"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NEW BALTIMORE SHELL"	"npdes_ip"	"revoked"	2007-11-20	2008-11-19	"VA0029092"	"epa"
"permit"	"VAG110048"	"General Permit Covered Facility"	"NEW CANTON CONCRETE"	"npdes_gp"	"expired"	2008-12-04	2013-09-30	"VAG110048"	"epa"
"permit"	"VA0062481"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NEW HOPE WWTP"	"npdes_ip"	"active"	2018-06-01	2023-05-31	"VA0062481"	"epa"
"permit"	"VA0089877"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NEW MARKET FILTRATION PLANT"	"npdes_ip"	"revoked"	2013-01-01	2017-12-31	"VA0089877"	"epa"
"permit"	"VAN010134"	"General Permit Covered Facility"	"NEW MARKET POULTRY LLC"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN010134"	"epa"
"permit"	"VA0054453"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NEW MARKET POULTRY LLC"	"npdes_ip"	"active"	2014-07-01	2019-06-30	"VA0054453"	"epa"
"permit"	"VA0022853"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NEW MARKET STP"	"npdes_ip"	"revoked"	2008-06-10	2013-05-31	"VA0022853"	"epa"
"permit"	"WV1018639"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NEWHALL SURFACE MINE"	"npdes_ip"	"active"	2013-12-20	2018-09-18	"WV1018639"	"epa"
"permit"	"VA0089681"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NEWPORT NEWS - WILLIAMSBURG INTERNATIONAL AIRPORT"	"npdes_ip"	"active"	2013-08-21	2018-08-20	"VA0089681"	"epa"
"permit"	"VA0005975"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NEWPORT NEWS CITY - HARWOODS MILL WATER TREATMENT"	"npdes_ip"	"active"	2016-12-01	2021-11-30	"VA0005975"	"epa"
"permit"	"VA0050032"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NEWPORT NEWS CITY - LEE HALL WTP"	"npdes_ip"	"active"	2015-09-01	2020-08-31	"VA0050032"	"epa"
"permit"	"VA0089451"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NEWPORT NEWS CITY - LEE HALL WTP REVERSE OSMOSIS"	"npdes_ip"	"active"	2017-10-01	2022-09-30	"VA0089451"	"epa"
"permit"	"VA0088641"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NEWPORT NEWS CITY MS4"	"npdes_ip"	"active"	2016-07-01	2021-06-30	"VA0088641"	"epa"
"permit"	"VA0062421"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NEWTON MOBILE COURT INC"	"npdes_ip"	"active"	2018-01-01	2022-12-31	"VA0062421"	"epa"
"permit"	"VA0006335"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NI RIVER WATER TREATMENT PLANT"	"npdes_ip"	"revoked"	2009-11-19	2014-11-18	"VA0006335"	"epa"
"permit"	"VA0087955"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NICKELSVILLE WWTP"	"npdes_ip"	"active"	2013-10-16	2018-10-15	"VA0087955"	"epa"
"permit"	"VA0078654"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NINE O THREE INC WWTP"	"npdes_ip"	"active"	2013-08-20	2018-08-19	"VA0078654"	"epa"
"permit"	"WV1016326"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NO. 8 DEEP MINE"	"npdes_ip"	"active"	2014-03-21	2018-09-13	"WV1016326"	"epa"
"permit"	"VAN010022"	"General Permit Covered Facility"	"NOMAN M COLE JR POLLUTION CONTROL PLANT"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN010022"	"epa"
"permit"	"VA0025364"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NOMAN M COLE JR POLLUTION CONTROL PLANT"	"npdes_ip"	"active"	2014-02-05	2019-02-04	"VA0025364"	"epa"
"permit"	"VA0088650"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NORFOLK CITY OF - MS4"	"npdes_ip"	"active"	2016-07-01	2021-06-30	"VA0088650"	"epa"
"permit"	"VA0089737"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NORFOLK INTERNATIONAL AIRPORT"	"npdes_ip"	"active"	2013-07-03	2018-07-02	"VA0089737"	"epa"
"permit"	"VAR040114"	"General Permit Covered Facility"	"NORFOLK NAVAL STATION-MS4"	"npdes_gp"	"expired"	2013-07-01	2018-06-30	"VAR040114"	"epa"
"permit"	"VA0054828"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NORFOLK OIL TRANSIT INCORPORATED"	"npdes_ip"	"active"	2014-10-01	2019-09-30	"VA0054828"	"epa"
"permit"	"VAR050686"	"General Permit Covered Facility"	"NORFOLK SOUTHERN CORP"	"npdes_gp"	"expired"	2009-07-01	2014-06-30	"VAR050686"	"epa"
"permit"	"VA0022012"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NORFOLK SOUTHERN RAILWAY CO - ANDOVER YARD"	"npdes_ip"	"active"	2016-06-01	2021-05-31	"VA0022012"	"epa"
"permit"	"VA0001597"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NORFOLK SOUTHERN RAILWAY CO - SHAFFERS CROSSING"	"npdes_ip"	"active"	2015-08-30	2020-08-29	"VA0001597"	"epa"
"permit"	"VA0052639"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NORFOLK SOUTHERN RAILWAY CO -WELLER YARD TERMINAL"	"npdes_ip"	"active"	2017-06-01	2022-05-31	"VA0052639"	"epa"
"permit"	"VA0003409"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NORFOLK SOUTHERN RAILWAY COMPANY - LAMBERTS POINT"	"npdes_ip"	"active"	2015-10-01	2020-09-30	"VA0003409"	"epa"
"permit"	"VA0028762"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NORTH ELEMENTARY SCHOOL"	"npdes_ip"	"revoked"	2007-07-12	2012-07-11	"VA0028762"	"epa"
"permit"	"VAN010014"	"General Permit Covered Facility"	"NORTH FORK REGIONAL WWTP"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN010014"	"epa"
"permit"	"VA0090328"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NORTH FORK REGIONAL WWTP"	"npdes_ip"	"active"	2015-04-01	2020-03-31	"VA0090328"	"epa"
"permit"	"VA0072044"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NORTH FORK RESORT STP"	"npdes_ip"	"active"	2016-04-01	2021-03-31	"VA0072044"	"epa"
"permit"	"WV1023292"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NORTH MOUNTAIN QUARRY"	"npdes_ip"	"expired"	2011-01-28	2016-01-27	"WV1023292"	"epa"
"permit"	"VA0091120"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NORTH RIVANNA WTP"	"npdes_ip"	"revoked"	2013-03-01	2018-02-28	"VA0091120"	"epa"
"permit"	"VA0060640"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NORTH RIVER WWTF"	"npdes_ip"	"active"	2017-01-01	2021-12-31	"VA0060640"	"epa"
"permit"	"VAN010042"	"General Permit Covered Facility"	"NORTH RIVER WWTF"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN010042"	"epa"
"permit"	"VA0067938"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NORTH SPRING BEHAVIORAL HEALTHCARE WWTP"	"npdes_ip"	"active"	2016-08-04	2021-08-03	"VA0067938"	"epa"
"permit"	"VA0023817"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NORTHAMPTON COUNTY FACILITIES BUILDING"	"npdes_ip"	"active"	2017-10-01	2022-09-30	"VA0023817"	"epa"
"permit"	"VA0058891"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NORTHEAST CREEK WATER TREATMENT PLANT"	"npdes_ip"	"revoked"	2010-01-14	2015-01-13	"VA0058891"	"epa"
"permit"	"VA0091588"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NORTHERN TAZEWELL COUNTY WWTF"	"npdes_ip"	"active"	2014-12-22	2019-12-21	"VA0091588"	"epa"
"permit"	"VA0020877"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NORTHUMBERLAND FAMILY YMCA"	"npdes_ip"	"active"	2015-11-30	2020-10-31	"VA0020877"	"epa"
"permit"	"VA0092061"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NORTHUMBERLAND MIDDLE SCHOOL AND HIGH SCHOOL WWTP"	"npdes_ip"	"active"	2017-04-01	2022-01-31	"VA0092061"	"epa"
"permit"	"VA0087611"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NORVIEW MARINA"	"npdes_ip"	"active"	2013-05-07	2018-04-30	"VA0087611"	"epa"
"permit"	"VAN020160"	"General Permit Covered Facility"	"NORVIEW MARINA"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN020160"	"epa"
"permit"	"VA0061158"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NOTTOWAY COUNTY SCHOOLS NOTTOWAY HIGH"	"npdes_ip"	"active"	2016-06-05	2021-06-04	"VA0061158"	"epa"
"permit"	"VA0028291"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NOTTOWAY MOTEL AND RESTAURANT"	"npdes_ip"	"active"	2012-07-29	2017-06-20	"VA0028291"	"epa"
"permit"	"VA0052850"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NRV REGIONAL WATER AUTHORITY WTP"	"npdes_ip"	"active"	2017-03-01	2022-02-28	"VA0052850"	"epa"
"permit"	"VA0087548"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"NUSTAR TERMINALS OPERATIONS PRTNRSHP LP - VA BEACH"	"npdes_ip"	"active"	2017-10-01	2022-09-30	"VA0087548"	"epa"
"permit"	"VA0090875"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"OAK HALL SHOPPING CENTER"	"npdes_ip"	"active"	2016-12-01	2021-11-30	"VA0090875"	"epa"
"permit"	"VA0065714"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"OAK HILL ACADEMY STP"	"npdes_ip"	"active"	2015-07-01	2020-06-30	"VA0065714"	"epa"
"permit"	"VA0086789"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"OAKLAND PARK SEWAGE TREATMENT PLANT"	"npdes_ip"	"active"	2017-10-01	2022-09-30	"VA0086789"	"epa"
"permit"	"VA0090778"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"OCEAN MARINE YACHT CENTER"	"npdes_ip"	"active"	2017-01-01	2021-12-31	"VA0090778"	"epa"
"permit"	"VA0092428"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"OILVILLE WASTEWATER TREATMENT PLANT"	"npdes_ip"	"active"	2017-11-01	2022-10-31	"VA0092428"	"epa"
"permit"	"VAN040145"	"General Permit Covered Facility"	"OILVILLE WASTEWATER TREATMENT PLANT"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN040145"	"epa"
"permit"	"VAR050275"	"General Permit Covered Facility"	"OLD DOMINION AUTO SALVAGE"	"npdes_gp"	"expired"	2009-07-01	2014-06-30	"VAR050275"	"epa"
"permit"	"VA0091332"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"OLD DOMINION ELECTRIC COOPERATIVE - LOUISA"	"npdes_ip"	"active"	2013-08-14	2018-08-13	"VA0091332"	"epa"
"permit"	"VA0091448"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"OLD DOMINION ELECTRIC COOPERATIVE - MARSH RUN"	"npdes_ip"	"active"	2014-04-20	2019-04-19	"VA0091448"	"epa"
"permit"	"VA0083097"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"OLD DOMINION ELECTRIC COOPERATIVE CLOVER"	"npdes_ip"	"active"	2018-07-09	2023-06-30	"VA0083097"	"epa"
"permit"	"VAR100926"	"General Permit Covered Facility"	"OLD TRAIL VILLAGE"	"npdes_gp"	"active"	2014-07-01	2019-06-30	"VAR100926"	"epa"
"permit"	"VAR051227"	"General Permit Covered Facility"	"OLD VIRGINIA BRICK"	"npdes_gp"	"expired"	2009-07-01	2014-06-30	"VAR051227"	"epa"
"permit"	"VA0088498"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"OLDE MILL GOLF RESORT STP"	"npdes_ip"	"active"	2014-09-12	2019-09-11	"VA0088498"	"epa"
"permit"	"VA0003867"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"OMEGA PROTEIN - REEDVILLE"	"npdes_ip"	"active"	2016-11-01	2021-10-31	"VA0003867"	"epa"
"permit"	"VAN020037"	"General Permit Covered Facility"	"OMEGA PROTEIN - REEDVILLE"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN020037"	"epa"
"permit"	"VA0057606"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"OMOHUNDRO WELL WTP"	"npdes_ip"	"revoked"	2012-05-11	2017-03-31	"VA0057606"	"epa"
"permit"	"VAN050002"	"General Permit Covered Facility"	"ONANCOCK TOWN - WASTE WATER TREATMENT PLANT"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN050002"	"epa"
"permit"	"VA0021253"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"ONANCOCK TOWN - WASTE WATER TREATMENT PLANT"	"npdes_ip"	"active"	2016-06-01	2021-05-31	"VA0021253"	"epa"
"permit"	"VA0074934"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"ONE STOP TRAILER PARK"	"npdes_ip"	"active"	2013-01-04	2018-01-03	"VA0074934"	"epa"
"permit"	"VA0065552"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"OPEQUON WATER RECLAMATION FACILITY"	"npdes_ip"	"active"	2016-08-01	2021-06-30	"VA0065552"	"epa"
"permit"	"VA0087351"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"ORANGE MADISON COOPERATIVE FAR"	"npdes_ip"	"revoked"	2007-05-14	2012-04-30	"VA0087351"	"epa"
"permit"	"VAN020025"	"General Permit Covered Facility"	"ORANGE TOWN SEWAGE TREATMENT PLANT"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN020025"	"epa"
"permit"	"VA0021385"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"ORANGE TOWN SEWAGE TREATMENT PLANT"	"npdes_ip"	"active"	2016-09-01	2021-08-31	"VA0021385"	"epa"
"permit"	"VA0053121"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"ORANGE TOWN WATER TREATMENT PLANT"	"npdes_ip"	"revoked"	2010-10-12	2015-10-11	"VA0053121"	"epa"
"permit"	"VA0091201"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"ORNDORFF RAINBOW TROUT FARM"	"npdes_ip"	"active"	2018-04-01	2023-02-28	"VA0091201"	"epa"
"permit"	"VA0089087"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"OUTDOOR WORLD HARBORVIEW"	"npdes_ip"	"revoked"	2006-07-20	2011-07-19	"VA0089087"	"epa"
"permit"	"VA0001767"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"PACTIV LLC-GROTTOES PLASTICS PLANT"	"npdes_ip"	"active"	2016-01-01	2020-12-31	"VA0001767"	"epa"
"permit"	"VA0021318"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"PAGE COUNTY HIGH SCHOOL AND MIDDLE SCHOOL STP"	"npdes_ip"	"active"	2017-07-01	2022-06-30	"VA0021318"	"epa"
"permit"	"VAR050628"	"General Permit Covered Facility"	"PALLET ONE OF VA, LLC"	"npdes_gp"	"expired"	2009-07-01	2014-06-30	"VAR050628"	"epa"
"permit"	"VA0091146"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"PALMYRA AREA WWTP"	"npdes_ip"	"active"	2017-11-01	2022-10-31	"VA0091146"	"epa"
"permit"	"VAN040106"	"General Permit Covered Facility"	"PALMYRA AREA WWTP"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN040106"	"epa"
"permit"	"VA0090824"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"PARAMONT CONTURA LLC - DEEP MINE 26 STP"	"npdes_ip"	"revoked"	2016-09-01	2021-08-31	"VA0090824"	"epa"
"permit"	"VA0092541"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"PARAMONT CONTURA LLC - DEEP MINE 37 STP"	"npdes_ip"	"active"	2015-01-22	2020-01-21	"VA0092541"	"epa"
"permit"	"VA0092576"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"PARAMONT CONTURA LLC - DEEP MINE 41"	"npdes_ip"	"active"	2015-04-29	2020-04-28	"VA0092576"	"epa"
"permit"	"VA0092878"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"PARAMONT CONTURA LLC -DEEP MINE 44 STP"	"npdes_ip"	"active"	2015-07-01	2020-06-30	"VA0092878"	"epa"
"permit"	"VA0088331"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"PARHAM LANDING WWTP"	"npdes_ip"	"active"	2015-10-18	2020-09-30	"VA0088331"	"epa"
"permit"	"VAN030048"	"General Permit Covered Facility"	"PARHAM LANDING WWTP"	"npdes_gp"	"active"	2017-01-01	2021-12-31	"VAN030048"	"epa"
"permit"	"VA0075191"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"PARKINS MILL WWTF"	"npdes_ip"	"active"	2018-01-01	2022-12-31	"VA0075191"	"epa"
"permit"	"VA0085961"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"PEARISBURG TOWN - SEWAGE TREATMENT PLANT"	"npdes_ip"	"active"	2015-04-01	2020-03-31	"VA0085961"	"epa"
"permit"	"VA0027278"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"PEARSON ELEMENTARY SCHOOL"	"npdes_ip"	"active"	2014-07-03	2019-07-02	"VA0027278"	"epa"
"permit"	"VA0088048"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"PEMBROKE TOWN - SEWAGE TREATMENT PLANT"	"npdes_ip"	"active"	2013-11-16	2018-11-15	"VA0088048"	"epa"
"permit"	"VAR101401"	"General Permit Covered Facility"	"PEMBROOKE - PHASE 1, SECTION 2"	"npdes_gp"	"expired"	2009-07-01	2014-06-30	"VAR101401"	"epa"
"permit"	"VA0029599"	"National Pollutant Discharge Elimination System (NPDES) Permit"	"PENNINGTON GAP STP"	"npdes_ip"	"active"	2013-10-19	2018-10-18	"VA0029599"	"epa"
