"bundle"	"name"	"ftype"	"hydrocode"	"fstatus"	"dh_geofield"	"address1"	"city"	"dh_link_admin_location"
"facility"	"GREEN ACRES MOBILE HOME PARK"	"public water supply"	"echo_VA0090174"	"active"	"POINT (-80.273578 36.785629)"	"TANYARD ROAD (STATE ROUTE 859)"	"WOOLWINE"	"VA0090174"
"facility"	"THE OLD FARM GOLF CLUB"	"agriculture"	"echo_VA0090182"	"active"	"POINT (-82.064678 36.640233)"	"16639 OLD JONESBORO RD"	"BRISTOL"	"VA0090182"
"facility"	"MOUNTAIN RUN WASTEWATER TREATMENT PLANT"	"wwtp"	"echo_VA0090212"	"active"	"POINT (-77.880278 38.471389)"	"GREENS CORNER RD"	"CULPEPER"	"VA0090212"
"facility"	"POINT OF VIEW WASTEWATER TREATMENT PLANT"	"wwtp"	"echo_VA0090221"	"active"	"POINT (-77.198183 38.675514)"	"RT 601 - BELMONT BLVD"	"LORTON"	"VA0090221"
"facility"	"BUCHANAN CNTY PSA - DESKINS STP"	"public water supply"	"echo_VA0090239"	"active"	"POINT (-82.071389 37.173333)"	"PO BOX 30"	"VANSANT"	"VA0090239"
"facility"	"JACKSONS CHASE WWTP"	"wwtp"	"echo_VA0090247"	"active"	"POINT (-78.225904 38.981979)"	"1038 COOLEY DRIVE, MIDDLETOWN"	"MIDDLETOWN"	"VA0090247"
"facility"	"TOWN OF BROADWAY REGIONAL WWTF"	"wwtp"	"echo_VA0090263"	"active"	"POINT (-78.75566 38.631934)"	"15524 NEW MARKET RD"	"TIMBERVILLE"	"VA0090263"
"facility"	"SHEETZ TRAVEL CENTER #701"	"commercial"	"echo_VA0090271"	"active"	"POINT (-78.629758 38.759996)"	"227 CONICVILLE ROAD"	"MOUNT JACKSON"	"VA0090271"
"facility"	"HENRY COUNTY PUBLIC SA - GREENBRIAR LAGOON STP"	"public water supply"	"echo_VA0090280"	"active"	"POINT (-79.922484 36.642363)"	"15791 AL PHILPOTT HWY"	"MARTINSVILLE"	"VA0090280"
"facility"	"US AMINES LLC - PORTSMOUTH"	"unknown"	"echo_VA0090298"	"inactive"	"POINT (-76.345063 36.861288)"	"3230 W NORFOLK RD"	"PORTSMOUTH"	"VA0090298"
"facility"	"RICHMOND INTERNATIONAL AIRPORT"	"commercial"	"echo_VA0090301"	"inactive"	"POINT (-77.33334 37.50845)"	"1 RICHARD E BYRD TERMINAL DR"	"RICHMOND"	"VA0090301"
"facility"	"PHILPOTT DAM HYDROELECTRIC PLANT"	"manufacturing"	"echo_VA0090310"	"active"	"POINT (-80.02608 36.78062)"	"810 DAM SPILLWAY ROAD"	"BASSETT"	"VA0090310"
"facility"	"NORTH FORK REGIONAL WWTP"	"wwtp"	"echo_VA0090328"	"active"	"POINT (-78.5322 38.82923)"	"850 AILEEN RD"	"EDINBURG"	"VA0090328"
"facility"	"MATOACA HIGH SCHOOL"	"commercial"	"echo_VA0090344"	"active"	"POINT (-77.46655 37.27005)"	"17700 LONGHOUSE LN"	"CHESTERFIELD"	"VA0090344"
"facility"	"SEVEN SPRINGS WATER TREATMENT PLANT"	"manufacturing"	"echo_VA0090361"	"inactive"	"POINT (-82.254166 36.863611)"	"SEVEN SPRINGS HOLLOW RD"	"CASTLEWOOD"	"VA0090361"
"facility"	"SARGENT SPRINGS WATER TREATMENT PLANT"	"manufacturing"	"echo_VA0090379"	"inactive"	"POINT (-82.285 36.863611)"	"US 58"	"CASTLEWOOD"	"VA0090379"
"facility"	"AUGUSTA SPRINGS WTP"	"unknown"	"echo_VA0090395"	"inactive"	"POINT (-79.320833 38.105)"	"27 KUNKLE TANYARD ROAD"	"AUGUSTA SPRINGS"	"VA0090395"
"facility"	"GREENVILLE WWTP"	"wwtp"	"echo_VA0090417"	"active"	"POINT (-79.138888 38.019444)"	"43 STUARTS DRAFT HWY"	"GREENVILLE"	"VA0090417"
"facility"	"DICKENSON RUSSELL CONTURA - ROARING FORK 3 MINE"	"unknown"	"echo_VA0090425"	"inactive"	"POINT (-82.341386 37.023088)"	"RTE 652"	"NORA"	"VA0090425"
"facility"	"AUGUSTA LUMBER DIVISION - WEST POINT"	"industrial"	"echo_VA0090433"	"active"	"POINT (-76.84222 37.57555)"	"33072 KING WILLIAM RD"	"WEST POINT"	"VA0090433"
"facility"	"ADAPTIVE CONCRETE SOLUTIONS"	"industrial"	"echo_VA0090441"	"inactive"	"POINT (-77.4758 38.9194)"	"44146 WADE DR"	"CHANTILLY"	"VA0090441"
"facility"	"CULPEPER WOOD PRESERVERS - RUFFIN CREEK"	"unknown"	"echo_VA0090468"	"active"	"POINT (-77.41376 38.23932)"	"10229 TIDEWATER TRL"	"FREDERICKSBURG"	"VA0090468"
"facility"	"HAMPTON INN AND SUITES"	"commercial"	"echo_VA0090506"	"inactive"	"POINT (-75.373896 37.935131)"	"4179 MAIN ST"	"CHINCOTEAGUE"	"VA0090506"
"facility"	"BUCHANAN CNTY PSA - CONAWAY WWTP"	"wwtp"	"echo_VA0090531"	"active"	"POINT (-82.138221 37.177061)"	"ST RTE 610 RD"	"VANSANT"	"VA0090531"
"facility"	"FLYING J 754 - WYTHEVILLE"	"unknown"	"echo_VA0090549"	"active"	"POINT (-80.99261 36.93658)"	"3249 CHAPMAN RD"	"WYTHEVILLE"	"VA0090549"
"facility"	"BEACON HILL WATER TREATMENT PLANT"	"manufacturing"	"echo_VA0090573"	"inactive"	"POINT (-77.565459 39.106827)"	"ROUTE 7"	"LEESBURG"	"VA0090573"
"facility"	"COVIA HOLDINGS CORPORATION - GORE FACILITY"	"industrial"	"echo_VA0090590"	"active"	"POINT (-78.33422 39.252466)"	"334 SAND MINE ROAD"	"GORE"	"VA0090590"
"facility"	"TAZEWELL COUNTY PSA - AMONATE WWTP"	"wwtp"	"echo_VA0090620"	"active"	"POINT (-81.633333 37.192777)"	"STATE ROUTE 624"	"NORTH TAZEWELL"	"VA0090620"
"facility"	"COVANTA FAIRFAX INCORPORATED"	"unknown"	"echo_VA0090638"	"active"	"POINT (-77.2407 38.6954)"	"9898 FURNACE RD"	"LORTON"	"VA0090638"
"facility"	"TANGLEWOOD HOME FOR ADULTS INC"	"unknown"	"echo_VA0090646"	"active"	"POINT (-80.090833 37.813611)"	"4401 MIDLAND TR (VA RT 661)"	"COVINGTON"	"VA0090646"
"facility"	"GREENHOST INCORPORATED"	"unknown"	"echo_VA0090654"	"active"	"POINT (-77.306016 38.249837)"	"2259 KINGS HWY"	"KING GEORGE"	"VA0090654"
"facility"	"ALLEGHANY CO - LOWER JACKSON RIVER REGIONAL WWTP"	"wwtp"	"echo_VA0090671"	"active"	"POINT (-79.78361 37.79264)"	"50 FORK FARM RD"	"IRON GATE"	"VA0090671"
"facility"	"HILL MOBILE HOME PARK SEWAGE TREATMENT PLANT 2"	"public water supply"	"echo_VA0090689"	"active"	"POINT (-77.33074 38.06615)"	"INTERSECTION OF LAKEWOOD RD AND A P HILL BLVD"	"BOWLING GREEN"	"VA0090689"
"facility"	"SUSSEX SCHOOLS COMPLEX WTP"	"commercial"	"echo_VA0090697"	"inactive"	"POINT (-77.252524 36.921804)"	"21394 SUSSEX DR"	"SUSSEX"	"VA0090697"
"facility"	"FRANKLIN COUNTY SCHOOLS - WINDY GAP ELEMENTARY"	"commercial"	"echo_VA0090719"	"active"	"POINT (-79.864225 37.165063)"	"465 TRUMAN HILL RD"	"HARDY"	"VA0090719"
"facility"	"DUTOY CREEK WWTP"	"wwtp"	"echo_VA0090727"	"active"	"POINT (-77.77454 37.5117)"	"2040 ANDERSON HWY"	"POWHATAN"	"VA0090727"
"facility"	"ZION CROSSROADS WWTP"	"wwtp"	"echo_VA0090743"	"active"	"POINT (-78.111694 37.98875)"	"ROUTE 15 (JAMES MADISON HIGHWAY) N OF I-64"	"LOUISA"	"VA0090743"
"facility"	"DEERFIELD WTP - AUGUSTA"	"unknown"	"echo_VA0090760"	"inactive"	"POINT (-79.40547 38.19252)"	"MARBLE VALLEY ROAD"	"DEERFIELD"	"VA0090760"
"facility"	"OCEAN MARINE YACHT CENTER"	"unknown"	"echo_VA0090778"	"inactive"	"POINT (-76.29676 36.83252)"	"1 CRAWFORD CT"	"PORTSMOUTH"	"VA0090778"
"facility"	"SUSSEX SCHOOLS COMPLEX"	"commercial"	"echo_VA0090786"	"active"	"POINT (-77.252524 36.921804)"	"21394 SUSSEX DRIVE"	"STONY CREEK"	"VA0090786"
"facility"	"MAUZY LIBERTY STP"	"public water supply"	"echo_VA0090794"	"active"	"POINT (-78.746508 38.562471)"	"10935 NORTH VALLEY PK"	"BROADWAY"	"VA0090794"
"facility"	"PARAMONT CONTURA LLC - DEEP MINE 26 STP"	"public water supply"	"echo_VA0090824"	"active"	"POINT (-82.515556 37.097778)"	"ST RTE 655"	"CLINTWOOD"	"VA0090824"
"facility"	"OAK HALL SHOPPING CENTER"	"unknown"	"echo_VA0090875"	"active"	"POINT (-75.538444 37.943028)"	"HWY 13 AND RTE 175"	"OAK HALL"	"VA0090875"
"facility"	"PROSPECT HILL SPRINGS WTP"	"unknown"	"echo_VA0090883"	"active"	"POINT (-78.0335 39.08713)"	"543 PROSPECT SPRING LANE"	"BOYCE"	"VA0090883"
"facility"	"DOMINION ENERGY - BEAR GARDEN GENERATING STATION"	"unknown"	"echo_VA0090891"	"active"	"POINT (-78.292042 37.698199)"	"2608 C G WOODSON DR"	"NEW CANTON"	"VA0090891"
"facility"	"TENASKA VIRGINIA GENERATING STATION"	"unknown"	"echo_VA0090905"	"active"	"POINT (-78.38319 37.86903)"	"2300 BRANCH ROAD"	"SCOTTSVILLE"	"VA0090905"
"facility"	"MILLER MARINE INCORPORATED"	"unknown"	"echo_VA0090913"	"inactive"	"POINT (-76.31802 37.56127)"	"1112 TIMBERNECK RD"	"DELTAVILLE"	"VA0090913"
"facility"	"REGATTA POINT YACHT CLUB"	"commercial"	"echo_VA0090921"	"inactive"	"POINT (-76.31086 37.55918)"	"137 NEPTUNE LN"	"DELTAVILLE"	"VA0090921"
"facility"	"LAKE CAROLINE WATER TREATMENT"	"unknown"	"echo_VA0090930"	"inactive"	"POINT (-77.50693 37.98405)"	"1 PUMPHOUSE RD"	"RUTHER GLEN"	"VA0090930"
"facility"	"RAPIDAN WWTP"	"wwtp"	"echo_VA0090948"	"active"	"POINT (-78.38568 38.24172)"	"201 PROGRESS PL"	"RUCKERSVILLE"	"VA0090948"
"facility"	"LOVES TRAVEL STOPS AND COUNTRY STORES 239"	"unknown"	"echo_VA0090956"	"active"	"POINT (-80.883333 36.95)"	"145 MAJOR GRAHAMS RD - SR 619 & I-81"	"MAX MEADOWS"	"VA0090956"
"facility"	"REHRIG UNITED"	"unknown"	"echo_VA0090964"	"inactive"	"POINT (-77.40551 37.39352)"	"1301 BATTERY BROOKE PKWY"	"RICHMOND"	"VA0090964"
"facility"	"ILUKA RESOURCES INC - MINERAL SEPARATION PLANT"	"manufacturing"	"echo_VA0090981"	"active"	"POINT (-77.40994 36.973381)"	"12468 ST JOHN CHURCH RD"	"STONY CREEK"	"VA0090981"
"facility"	"LITTLE APPLE PROPERTIES INC"	"unknown"	"echo_VA0090999"	"inactive"	"POINT (-78.63035 38.7604)"	"218 CONICVILLE BLVD"	"MOUNT JACKSON"	"VA0090999"
"facility"	"KINGS DOMINION"	"unknown"	"echo_VA0091006"	"active"	"POINT (-77.45006 37.84029)"	"16000 THEME PARK WAY"	"DOSWELL"	"VA0091006"
"facility"	"DOMINION CAMPGROUND INCORPORATED"	"commercial"	"echo_VA0091014"	"active"	"POINT (-77.47709 38.16322)"	"7400 BROOKSIDE LN"	"FREDERICKSBURG"	"VA0091014"
"facility"	"ISLAND UTILITIES LLC"	"unknown"	"echo_VA0091049"	"inactive"	"POINT (-75.380738 37.931374)"	"3855 S MAIN ST"	"CHINCOTEAGUE"	"VA0091049"
"facility"	"CRYSTAL SPRING WTP"	"unknown"	"echo_VA0091065"	"active"	"POINT (-79.94416 37.25015)"	"2012 S JEFFERSON STREET"	"ROANOKE"	"VA0091065"
"facility"	"WARREN COUNTY - SANITARY LANDF"	"unknown"	"echo_VA0091081"	"inactive"	"POINT (-78.2834 38.81498)"	"232 SHANGRI-LA RD"	"BENTONVILLE"	"VA0091081"
"facility"	"FRANKLIN COUNTY COMMERCE CENTE"	"unknown"	"echo_VA0091103"	"active"	"POINT (-79.873889 36.93)"	"COMMERCE DR"	"ROCKY MOUNT"	"VA0091103"
"facility"	"JCSA - FIVE FORKS WATER TREATMENT FACILITY"	"industrial"	"echo_VA0091111"	"active"	"POINT (-76.77015 37.24954)"	"4321 JOHN TYLER HWY"	"WILLIAMSBURG"	"VA0091111"
"facility"	"NORTH RIVANNA WTP"	"unknown"	"echo_VA0091120"	"inactive"	"POINT (-78.42369 38.15763)"	"730 SAINT IVES RD"	"CHARLOTTESVILLE"	"VA0091120"
"facility"	"PALMYRA AREA WWTP"	"wwtp"	"echo_VA0091146"	"active"	"POINT (-78.26964 37.85481)"	"12964 JAMES MADISON HWY"	"PALMYRA"	"VA0091146"
"facility"	"CAMP HOLLY SPRINGS"	"unknown"	"echo_VA0091154"	"active"	"POINT (-77.30072 37.44515)"	"4100 DIAMOND SPRINGS DR"	"RICHMOND"	"VA0091154"
"facility"	"BOONSBORO COUNTRY CLUB STP"	"public water supply"	"echo_VA0091162"	"active"	"POINT (-79.26163 37.45443)"	"1643 BCC DRIVE"	"LYNCHBURG"	"VA0091162"
"facility"	"MOUNTAIN VIEW ELEMENTARY SCHOO"	"commercial"	"echo_VA0091189"	"inactive"	"POINT (-77.73242 39.15887)"	"36803 ALLDER SCHOOL RD"	"PURCELLVILLE"	"VA0091189"
"facility"	"HENRICO COUNTY WATER TREATMENT"	"unknown"	"echo_VA0091197"	"inactive"	"POINT (-77.57685 37.62989)"	"10111 THREE CHOPT RD"	"RICHMOND"	"VA0091197"
"facility"	"ORNDORFF RAINBOW TROUT FARM"	"agriculture"	"echo_VA0091201"	"active"	"POINT (-78.51412 38.99134)"	"5140 ZEPP ROAD"	"MAURERTOWN"	"VA0091201"
"facility"	"CASTA LINE TROUT FARM-MIDDLEBROOK"	"agriculture"	"echo_VA0091219"	"active"	"POINT (-79.25178 38.07158)"	"917 CALE'S SPRING RD"	"MIDDLEBROOK"	"VA0091219"
"facility"	"CASTA LINE TROUT FARM-CRAIGSVILLE"	"agriculture"	"echo_VA0091227"	"active"	"POINT (-79.38432 38.04006)"	"97 GOLDEN BROOK LANE"	"CRAIGSVILLE"	"VA0091227"
"facility"	"MONTEBELLO FISH CULTURAL STATION"	"agriculture"	"echo_VA0091243"	"active"	"POINT (-79.130653 37.843874)"	"359 FISH HATCHERY RD"	"MONTEBELLO"	"VA0091243"
"facility"	"COURSEY SPRINGS FISH CULTURAL STATION"	"agriculture"	"echo_VA0091251"	"active"	"POINT (-79.58214 38.179711)"	"300 HATCHERY LN"	"MILLBORO"	"VA0091251"
"facility"	"VIRGINIA TROUT - MONTEREY"	"unknown"	"echo_VA0091260"	"active"	"POINT (-79.515264 38.469421)"	"5480 POTOMAC RIVER RD"	"MONTEREY"	"VA0091260"
"facility"	"VIRGINIA TROUT - TERRY PLACE"	"unknown"	"echo_VA0091278"	"active"	"POINT (-79.661495 38.297568)"	"9839 JACKSON RIVER RD"	"MONTEREY"	"VA0091278"
"facility"	"BUFFALO SPRINGS TROUT FARM"	"agriculture"	"echo_VA0091286"	"active"	"POINT (-79.60659 37.72287)"	"2479 BLUEGRASS TR"	"LEXINGTON"	"VA0091286"
"facility"	"CHESAPEAKE MARINE RAILWAY LLC"	"unknown"	"echo_VA0091294"	"inactive"	"POINT (-76.34193 37.54104)"	"548 DEAGLES RD"	"DELTAVILLE"	"VA0091294"
"facility"	"MIDDLESEX COURTHOUSE"	"commercial"	"echo_VA0091316"	"inactive"	"POINT (-76.687019 37.537247)"	"ROUTE 33"	"SALUDA"	"VA0091316"
"facility"	"DGIF - PAINT BANK FISH CULTURAL STATION"	"agriculture"	"echo_VA0091324"	"active"	"POINT (-80.243276 37.552786)"	"14505 PAINT BANK ROAD"	"PAINT BANK"	"VA0091324"
"facility"	"OLD DOMINION ELECTRIC COOPERATIVE - LOUISA"	"commercial"	"echo_VA0091332"	"active"	"POINT (-78.21191 38.1199)"	"3352 KLOCKNER RD"	"GORDONSVILLE"	"VA0091332"
"facility"	"DEER PARK STP"	"public water supply"	"echo_VA0091341"	"active"	"POINT (-78.165457 38.148931)"	"RTE 250 0.25 MI FROM INTERSECTION RTES 250 AND 15"	"ZION CROSSROADS"	"VA0091341"
"facility"	"CROP PRODUCTION SERVICES - PET"	"unknown"	"echo_VA0091375"	"inactive"	"POINT (-77.36607 37.24353)"	"5025 E WHITEHILL CT"	"PRINCE GEORGE"	"VA0091375"
"facility"	"BROAD RUN WATER RECLAMATION"	"unknown"	"echo_VA0091383"	"active"	"POINT (-77.44757 39.03503)"	"44961 LOUDOUN WATER WAY"	"ASHBURN"	"VA0091383"
"facility"	"LUNENBURG COUNTY ADMINSTRATIVE"	"unknown"	"echo_VA0091391"	"inactive"	"POINT (-78.267484 36.961231)"	"11413 COURTHOUSE ROAD"	"LUNENBURG"	"VA0091391"
"facility"	"CHESAPEAKE CITY - LAKE GASTON WTP"	"unknown"	"echo_VA0091405"	"active"	"POINT (-76.455314 36.773383)"	"5416 MILITARY HWY W"	"CHESAPEAKE"	"VA0091405"
"facility"	"CALLAO WASTEWATER TREATMENT PLANT"	"wwtp"	"echo_VA0091421"	"active"	"POINT (-76.560007 37.971291)"	"104 HARRYHOGAN RD"	"CALLAO"	"VA0091421"
"facility"	"LOUDOUN COMPOSTING"	"unknown"	"echo_VA0091430"	"active"	"POINT (-77.47494 38.91895)"	"44150 WADE DR"	"CHANTILLY"	"VA0091430"
"facility"	"OLD DOMINION ELECTRIC COOPERATIVE - MARSH RUN"	"commercial"	"echo_VA0091448"	"active"	"POINT (-77.7686 38.5292)"	"12109 LUCKY HILL RD"	"REMINGTON"	"VA0091448"
"facility"	"ILUKA RESOURCES INC - CONCORD MINE CONCENTRATOR"	"industrial"	"echo_VA0091456"	"active"	"POINT (-77.574757 36.89883)"	"16474 WALKERS MILL RD"	"STONY CREEK"	"VA0091456"
"facility"	"MOUNT WEATHER EMERGENCY OPERATIONS CENTER"	"unknown"	"echo_VA0091464"	"active"	"POINT (-77.88855 39.06444)"	"19844 BLUE RIDGE MOUNTAIN RD"	"BLUEMONT"	"VA0091464"
"facility"	"BFI OLD DOMINION LANDFILL"	"industrial"	"echo_VA0091499"	"inactive"	"POINT (-77.52987 37.58991)"	"2001 CHARLES CITY RD"	"RICHMOND"	"VA0091499"
"facility"	"HEPTINSTALL GROCERY"	"unknown"	"echo_VA0091502"	"inactive"	"POINT (-79.41523 37.18309)"	"4184 MENTOW DR"	"HUDDLESTON"	"VA0091502"
"facility"	"RAPPAHANNOCK WESTMINSTER CANTERBURY WWTF"	"wwtp"	"echo_VA0091511"	"inactive"	"POINT (-76.400722 37.675566)"	"132 LANCASTER DR"	"IRVINGTON"	"VA0091511"
"facility"	"ACCOMACK COUNTY LEACHATE TREATMENT FACILITY"	"industrial"	"echo_VA0091529"	"active"	"POINT (-75.532413 37.907178)"	"9397 CUTLER LN"	"ATLANTIC"	"VA0091529"
"facility"	"HRSD MOUNT OLIVE SEWAGE TREATMENT PLANT"	"manufacturing"	"echo_VA0091537"	"inactive"	"POINT (-77.048848 37.638697)"	"1827 MOUNT OLIVE COHOKE RD"	"KING WILLIAM"	"VA0091537"
"facility"	"CEDAR ROCK WWTP"	"wwtp"	"echo_VA0091553"	"inactive"	"POINT (-79.41863 37.40248)"	"1725 OLD CIFAX RD"	"GOODE"	"VA0091553"
"facility"	"SEAGATE TERMINALS LLC"	"industrial"	"echo_VA0091561"	"inactive"	"POINT (-76.28389 36.8143)"	"1310 PRIORITY LN"	"CHESAPEAKE"	"VA0091561"
"facility"	"NORTHERN TAZEWELL COUNTY WWTF"	"wwtp"	"echo_VA0091588"	"active"	"POINT (-81.353889 37.3)"	"ROSENBAUM RD"	"POCAHONTAS"	"VA0091588"
"facility"	"CHINCOTEAGUE LANDMARK WWTP"	"wwtp"	"echo_VA0091618"	"inactive"	"POINT (-75.37214 37.93626)"	"MAIN ST AND POPLAR ST W"	"CHINCOTEAGUE"	"VA0091618"
"facility"	"DEFENSE SUPPLY CENTER RICHMOND"	"unknown"	"echo_VA0091642"	"inactive"	"POINT (-77.4485 37.4189)"	"8000 JEFFERSON DAVIS HWY"	"RICHMOND"	"VA0091642"
"facility"	"RUSH RIVER WASTEWATER TREATMENT PLANT"	"wwtp"	"echo_VA0091651"	"active"	"POINT (-78.156245 38.712538)"	"564 WARREN AVE"	"WASHINGTON"	"VA0091651"
"facility"	"MONETA REGIONAL WWTP"	"wwtp"	"echo_VA0091669"	"active"	"POINT (-79.611694 37.172639)"	"RTE 608, WHITE HOUSE RD"	"MONETA"	"VA0091669"
"facility"	"MARINA HOTEL AND SUITES AT CHINCOTEAGUE"	"unknown"	"echo_VA0091677"	"inactive"	"POINT (-75.382112 37.930339)"	"3801 MAIN ST"	"CHINCOTEAGUE"	"VA0091677"
"facility"	"AMELIA COURTHOUSE SANITARY DISTRICT STP-SMACKS CR"	"public water supply"	"echo_VA0091707"	"active"	"POINT (-77.933833 37.337722)"	"SMACKS CREEK AND STATE ROUTE 627"	"AMELIA"	"VA0091707"
"facility"	"CAMPBELL COUNTY LANDFILL"	"industrial"	"echo_VA0091723"	"inactive"	"POINT (-79.15806 37.28081)"	"LIVESTOCK RD"	"RUSTBURG"	"VA0091723"
"facility"	"ISLE OF WIGHT COUNTY - LAWNES PT WATER TREATMENT"	"unknown"	"echo_VA0091731"	"inactive"	"POINT (-76.70799 36.90749)"	"STATE ROUTE 676"	"RUSHMERE"	"VA0091731"
"facility"	"SHILLELAGH ESTATES"	"unknown"	"echo_VA0091758"	"active"	"POINT (-76.29962 36.69157)"	"1287 SHILLELAGH RD"	"CHESAPEAKE"	"VA0091758"
"facility"	"MANEUVER TRAINING CENTER FORT PICKETT"	"commercial"	"echo_VA0091766"	"active"	"POINT (-77.946196 37.051067)"	"USPFO BUILDING 316 FORT PICKETT"	"BLACKSTONE"	"VA0091766"
"facility"	"EDINBURG WTP"	"unknown"	"echo_VA0091791"	"inactive"	"POINT (-78.561803 38.822433)"	"128 NORTH HIGH STREET"	"EDINBURG"	"VA0091791"
"facility"	"HALIFAX COUNTY SCHOOLS-CLUSTER SPRINGS ELEM"	"commercial"	"echo_VA0091804"	"active"	"POINT (-78.91534 36.60831)"	"7091 HUELL MATTHEWS HWY"	"ALTON"	"VA0091804"
"facility"	"DOC - AUGUSTA CORRECTIONAL CENTER"	"commercial"	"echo_VA0091821"	"active"	"POINT (-79.36742 38.05839)"	"1821 ESTALINE VALLEY ROAD"	"CRAIGSVILLE"	"VA0091821"
"facility"	"SVC MANUFACTURING  INC - QTG B"	"manufacturing"	"echo_VA0091847"	"inactive"	"POINT (-81.01612 36.9688)"	"316 GATOR LN"	"WYTHEVILLE"	"VA0091847"
"facility"	"AUSTINVILLE WATER TREATMENT PL"	"unknown"	"echo_VA0091855"	"inactive"	"POINT (-80.909683 36.852338)"	"289 KOEHLER ST"	"AUSTINVILLE"	"VA0091855"
"facility"	"JOHN H KERR POWERHOUSE"	"unknown"	"echo_VA0091863"	"inactive"	"POINT (-78.300944 36.607146)"	"5460 BUGGS ISLAND ROAD"	"BOYDTON"	"VA0091863"
"facility"	"SPECIALTY COATING AND LAMINATING LLC"	"unknown"	"echo_VA0091871"	"active"	"POINT (-77.46044 37.86565)"	"10351 VERDON RD"	"DOSWELL"	"VA0091871"
"facility"	"GAINESBORO ELEMENTARY SCHOOL"	"commercial"	"echo_VA0091898"	"active"	"POINT (-78.27277 39.29186)"	"5629 N FREDERICK PIKE"	"WINCHESTER"	"VA0091898"
"facility"	"WESTERN ENERGY MONTVALE TERMINAL"	"unknown"	"echo_VA0091910"	"inactive"	"POINT (-79.72782 37.38278)"	"11268 W LYNCHBURG SALEM TPKE"	"MONTVALE"	"VA0091910"
"facility"	"WVWA - WIRTZ WWTP"	"wwtp"	"echo_VA0091928"	"active"	"POINT (-79.891333 37.071667)"	"65 SHEPHERD DR"	"WIRTZ"	"VA0091928"
"facility"	"KINGSBRIDGE STP"	"public water supply"	"echo_VA0091936"	"inactive"	"POINT (-78.296667 37.814722)"	"RTE 649 .5 MI W OF RTE 648 INT"	"PALMYRA"	"VA0091936"
"facility"	"LAWNES POINT WASTEWATER TREATMENT PLANT"	"wwtp"	"echo_VA0091952"	"active"	"POINT (-76.67341 37.09715)"	"3174 FORT HUGER DR"	"SMITHFIELD"	"VA0091952"
"facility"	"LOCUST GROVE TOWN CENTER"	"unknown"	"echo_VA0091961"	"active"	"POINT (-77.80985 38.30502)"	"32301 CONSTITUTION HWY"	"LOCUST GROVE"	"VA0091961"
"facility"	"AMELIA LUMBER COMPANY INCORPORATED"	"industrial"	"echo_VA0091979"	"inactive"	"POINT (-77.99244 37.3356)"	"16951 LEIDIG AND CROWDER ST"	"AMELIA"	"VA0091979"
"facility"	"SOUTHERN PINES POLLUTION CONTR"	"wwtp"	"echo_VA0091987"	"inactive"	"POINT (-78.198611 37.876944)"	"RTE 630 APPROX 1.25 MI FR INTE"	"PALMYRA"	"VA0091987"
"facility"	"RESTON LAKE ANNE AIR CONDITIONING CORPORATION"	"unknown"	"echo_VA0091995"	"active"	"POINT (-77.34324 38.96818)"	"11485 WASHINGTON PLZ W"	"RESTON"	"VA0091995"
"facility"	"GREENS CORNER WWTP"	"wwtp"	"echo_VA0092002"	"active"	"POINT (-77.880277 38.471388)"	"STATE ROUTE 666 GREENS CORNER RD"	"CULPEPER"	"VA0092002"
"facility"	"MEADOWBROOK WASTEWATER TREATME"	"wwtp"	"echo_VA0092011"	"inactive"	"POINT (-77.988056 38.431667)"	"ROUTE 522 ZACHARY TAYLOR HWY"	"CULPEPER"	"VA0092011"
"facility"	"IRVINE AND IRVINE LLC"	"unknown"	"echo_VA0092029"	"inactive"	"POINT (-79.569722 37.84)"	"RTE 637"	"LEXINGTON"	"VA0092029"
"facility"	"RAYS SHANTY"	"unknown"	"echo_VA0092037"	"inactive"	"POINT (-75.5 37.933611)"	"33014 CHINCOTEAGUE RD"	"WATTSVILLE"	"VA0092037"
"facility"	"ROBINETTE MOBILE HOME PARK WWTP"	"wwtp"	"echo_VA0092045"	"active"	"POINT (-82.622484 36.981223)"	"7618 KASHMIR WAY"	"NORTON"	"VA0092045"
"facility"	"NORTHUMBERLAND MIDDLE SCHOOL AND HIGH SCHOOL WWTP"	"wwtp"	"echo_VA0092061"	"active"	"POINT (-76.439545 37.914627)"	"201 ACADEMIC LN"	"HEATHSVILLE"	"VA0092061"
"facility"	"ANDY GUEST SHENANDOAH RIVER STATE PARK STP"	"public water supply"	"echo_VA0092070"	"active"	"POINT (-78.300977 38.843419)"	"350 DAUGHTER OF STARS DR"	"BENTONVILLE"	"VA0092070"
"facility"	"COYNER SPRINGS WTP"	"unknown"	"echo_VA0092100"	"active"	"POINT (-78.92953 38.04973)"	"2091 LYNDHURST RD"	"WAYNESBORO"	"VA0092100"
"facility"	"LURAY WTP"	"unknown"	"echo_VA0092118"	"inactive"	"POINT (-78.444167 38.673056)"	"LURAY INDUSTRIAL PRK"	"LURAY"	"VA0092118"
"facility"	"ILUKA RESOURCES INC - HICKORY"	"unknown"	"echo_VA0092126"	"inactive"	"POINT (-77.56769 36.91886)"	"19540 BOLSTERS RD"	"STONY CREEK"	"VA0092126"
"facility"	"FAIRVIEW BEACH WASTEWATER TREATMENT PLANT"	"wwtp"	"echo_VA0092134"	"active"	"POINT (-77.235664 38.329326)"	"6268 RIVERVIEW DR"	"KING GEORGE"	"VA0092134"
