"MP_hydroid","Hydrocode","Source Type","MP Name","Facility_hydroid","Facility","Use Type","Year","Water Use MGY","Water Use (MGD)","Latitude","Longitude","FIPS Code","Locality","OWS Planner" 
"63969","vwuds_381115079020901","Well","WELL #1","73731","INGLESIDE GOLF","commercial","2021","2.871203","0.01","38.187500000000","-79.035833333300","51015","","gmahadwar"
"63970","vwuds_374131077403701","Surface Water Intake","QUARRY","72663","ANDERSON CREEK QUARRY","mining","2021","135.64","0.37","37.691944444400","-77.676944444400","51075","","gmahadwar"
"63971","vwuds_mp8028","Well","Well 2","74452","Dutch Hollow Subdivision","municipal","2021","2.1014","0.01","38.542710000000","-77.998780000000","51047","","hsomers"
"63972","vwuds_mp8136","Surface Water Intake","SPRING","73152","Laurel Hill Trout Farm - Goshen","agriculture","2021","333.26","0.91","38.039707000000","-79.385147000000","51015","","gmahadwar"
"63974","vwuds_mp7782","Surface Water Intake","ML4,5,6","72475","GRAINFIELD FARM","irrigation","2021","17.5","0.05","37.696566000000","-77.242679000000","51036","","rgreen"
"63975","vwuds_371433076003501","Surface Water Intake","Lake 3 (Nicklaus Pump Station)","72555","BAY CREEK RESORT & CLUB","commercial","2021","120.5","0.33","37.242469440000","-76.009677780000","51131","","rgreen"
"63978","vwuds_A5287","Surface Water Intake","FARM POND #1","67392","Duer Home Farm","irrigation","2021","6.015969","0.02","0.100000000000","0.000000000000","51001","","rgreen"
"63982","vwuds_E","Well","WILSON WELL #2","71668","CARROLL COUNTY REGIONAL","municipal","2021","0","0.00","36.725833333300","-80.811944444400","51035","","trevor.lawson@d..."
"63989","vwuds_A5359","Surface Water Intake","FARM POND","72048","Foxhill Farms","irrigation","2021","13.998","0.04","36.690000000000","-77.200000000000","51175","","rgreen"
"63998","vwuds_384525077140801","Surface Water Intake","LAKE 1","73428","SPRINGFIELD GOLF & COUNTRY CLB","commercial","2021","18.746","0.05","38.756944444400","-77.235555555600","51059","","hsomers"
"64000","vwuds_A5706","Surface Water Intake","Rappahannock River","72887","F L DICKINSON FARM","irrigation","2021","72.47","0.20","38.090731000000","-77.033566000000","51057","","hsomers"
"64001","vwuds_374235076590301","Surface Water Intake","MATTAPONI RIVER  40 ACRES","73423","HILLSBOROUGH FARM INC","irrigation","2021","7.4328","0.02","0.100000000000","0.000000000000","51097","","hsomers"
"64002","vwuds_M5018","Surface Water Intake","BUNKER HILL NORTH #2","72612","INGLESIDE PLANTATION and LIBERTY FARM","irrigation","2021","0","0.00","38.129350000000","-76.971680000000","51193","","hsomers"
"64025","vwuds_381840077442104","Well","WELL #4","72573","LAKE WILDERNESS SERVICE AREA","municipal","2021","13.483904","0.04","0.100000000000","0.000000000000","51177","","hsomers"
"64028","vwuds_373916077560801","Surface Water Intake","FARM POND","72829","KELONA FARMS INC","irrigation","2021","3.24","0.01","37.654444444400","-77.935555555600","51145","","gmahadwar"
"64046","vwuds_365619078084801","Surface Water Intake","FLAT ROCK CREEK","73379","KENBRIDGE WTP","municipal","2021","46.4","0.13","36.938611111100","-78.146666666700","51111","","rgreen"
"64047","vwuds_mp7769","Surface Water Intake","'07 Campbell Lake","73414","SAUNDERS BROTHERS, INC.","irrigation","2021","6.84","0.02","37.736818000000","-79.029211000000","51125","","gmahadwar"
"64048","vwuds_B5848","Well","WELL #1","67394","Painter Complex","agriculture","2021","0","0.00","37.584361111111","-75.790861111111","51001","","rgreen"
"64049","vwuds_C5746","Surface Water Intake","ROBERTSON POND","73713","Farm Ponds","irrigation","2021","0","0.00","0.100000000000","0.000000000000","51143","","trevor.lawson@d..."
"64052","vwuds_G5725","Surface Water Intake","STAUNTON RIVER","73901","Bass Farms","irrigation","2021","49.1","0.13","0.100000000000","0.000000000000","51031","","trevor.lawson@d..."
"64062","vwuds_mp8088","Surface Water Intake","PRINCE SC","72110","PRINCE FARM","irrigation","2021","3.6","0.01","36.933740000000","-77.387210000000","51183","","rgreen"
"64076","vwuds_D5146","Surface Water Intake","PAMUNKEY R - BLEAK HILL BH 17","73280","JOHN N MILLS & SONS - 3 FARMS","irrigation","2021","17.88","0.05","37.765886292239","-77.335746288299","51101","","hsomers"
"64077","vwuds_A5725","Surface Water Intake","FARM POND 3 WB'S HOUSE","73901","Bass Farms","irrigation","2021","0.56","0.00","0.100000000000","0.000000000000","51031","","trevor.lawson@d..."
"64078","vwuds_375733078362101","Surface Water Intake","HARDWARE RIVER","73711","RED HILL QUARRY","mining","2021","0.149","0.00","37.959166666700","-78.605833333300","51003","","gmahadwar"
"64096","vwuds_370324078373101","Well","WELL #5","73739","CHARLOTTE CT HSE SERVICE AREA","municipal","2021","4.464","0.01","37.056666666667","-78.625277777778","51037","","trevor.lawson@d..."
"64097","vwuds_B5675","Surface Water Intake","FARM POND 1 #6801","73009","SEVEN SPRINGS FARMS INC","irrigation","2021","0","0.00","0.100000000000","0.000000000000","51111","","rgreen"
"64104","vwuds_mp8087","Surface Water Intake","Prince 95","72110","PRINCE FARM","irrigation","2021","3.5","0.01","36.933740000000","-77.387210000000","51183","","rgreen"
"64113","vwuds_mp8083","Surface Water Intake","Irrigation Lake","71882","FOUNDRY GOLF CLUB","commercial","2021","25.84","0.07","37.593933000000","-77.823012000000","51145","","gmahadwar"
"64118","vwuds_385445078123701","Surface Water Intake","S FORK SHENANDOAH RIVER","72471","Town of Front Royal Surface Water Withdrawal System","municipal","2021","693.94","1.90","38.913066000000","-78.209712000000","51187","","gmahadwar"
"64119","vwuds_372015077145101","Surface Water Intake","EARLE BASIN DREDGE POND","72327","PORT TOBACCO","commercial","2021","111.2","0.30","37.337500000000","-77.247500000000","51036","","rgreen"
"64120","vwuds_B5146","Surface Water Intake","PAMUNKEY R - FERRY FARM  F1/7/BH4","73280","JOHN N MILLS & SONS - 3 FARMS","irrigation","2021","29.56","0.08","37.767355700000","-77.331068600000","51101","","hsomers"
"64122","vwuds_384730077344401","Well","WELL DW-13 BLDG 72  GW REM","73529","A.R.C.-FORMER-PINE RIDGE PLANT","manufacturing","2021","13.801","0.04","38.791944444400","-77.578611111100","51153","","hsomers"
"64125","vwuds_371623080162301","Well","GREEN HILL PARK WELL","73846","GLENVAR EAST SERVICE AREA","municipal","2021","0.147","0.00","99.000000000000","-99.000000000000","51161","","trevor.lawson@d..."
"64139","vwuds_374530078157801","Well","OWENS WELL","72625","FORK UNION SERVICE AREA","municipal","2021","3.105","0.01","37.758333333300","-78.271666666700","51065","","gmahadwar"
"64140","vwuds_A5848","Well","DUG POND #1","67394","Painter Complex","agriculture","2021","0","0.00","37.562777777800","-75.793333333300","51001","","rgreen"
"64149","vwuds_370326079320901","Well","WELL #5","71639","MTN VIEW SHORES SERVICE AREA","municipal","2021","3.515","0.01","37.057222222200","-79.535833333300","51019","","trevor.lawson@d..."
"64153","vwuds_B5876","Surface Water Intake","JAMES RIVER - FD 16","74112","FLOWER DEW HUNDRED","irrigation","2021","15.44","0.04","37.000000000000","-77.000000000000","51149","","rgreen"
"64154","vwuds_373210079213601","Well","WELL","73182","GEORGIA-PACIFIC BIG ISLAND WTP","manufacturing","2021","0.46692","0.00","37.533210000000","-79.361381000000","51019","","trevor.lawson@d..."
"64155","vwuds_384601077313604","Well","WELL #4","73525","MANASSAS PLANT","mining","2021","3.17","0.01","38.771388888900","-77.519166666700","51153","","hsomers"
"64156","vwuds_385303078095801","Surface Water Intake","SLOAN CREEK ","72471","Town of Front Royal Surface Water Withdrawal System","municipal","2021","0","0.00","38.884166666700","-78.166111111100","51187","","gmahadwar"
"64157","vwuds_373210079213604","Well","3 WELLS","73182","GEORGIA-PACIFIC BIG ISLAND WTP","manufacturing","2021","4.44663","0.01","37.536111111100","-79.360000000000","51019","","trevor.lawson@d..."
"64158","vwuds_363749080241902","Surface Water Intake","OLD POND","73969","PRIMLAND RESORT","commercial","2021","3.527","0.01","36.630277777800","-80.405277777800","51141","","trevor.lawson@d..."
"64159","vwuds_372040080460001","Well","WELL  #9","72054","CELCO PLANT","manufacturing","2021","277.16","0.76","37.344444444400","-80.766666666700","51071","","trevor.lawson@d..."
"64165","vwuds_A5876","Surface Water Intake","JAMES RIVER - FD 5","74112","FLOWER DEW HUNDRED","irrigation","2021","17.81","0.05","37.000000000000","77.000000000000","51149","","rgreen"
"64166","vwuds_363400076115801","Surface Water Intake","NORTHWEST RIVER","66884","Northwest River/Western Branch Systems","municipal","2021","1103.493","3.02","36.566666666700","-76.199444444400","51550","","rgreen"
"64167","vwuds_C5735","Surface Water Intake","FARM POND #1 (LARGE)","450455","Foundation Seed Farm","irrigation","2021","13.0104","0.04","38.083196703821","-76.718163919449","51193","","hsomers"
"64168","vwuds_384905078460201","Surface Water Intake","STONY CREEK","72262","BRYCE RESORT","commercial","2021","87.316","0.24","38.816914000000","-78.767976000000","51171","","gmahadwar"
"64169","vwuds_363738079511001","Well","WELL #1","73255","RIDGEWAY PLANT","manufacturing","2021","0.1742","0.00","36.627222222200","-79.852777777800","51089","","trevor.lawson@d..."
"64170","vwuds_372037080455404","Well","WELL  #7","72054","CELCO PLANT","manufacturing","2021","354.67","0.97","37.343611111100","-80.765000000000","51071","","trevor.lawson@d..."
"64174","vwuds_A5851","Well","DUG POND #1","67204","Newman Farms","irrigation","2021","0","0.00","37.352222222200","-75.913888888900","51131","","rgreen"
"64175","vwuds_A5871","Surface Water Intake","NORTH ANNA RIVER - PD 7 ","73489","PLAIN DEALING FARM","irrigation","2021","4.24","0.01","0.100000000000","0.000000000000","51085","","hsomers"
"64176","vwuds_374719077210001","Surface Water Intake","PAMUNKEY RIVER - CH8  190.6 ACRES","74107","CABIN HILL FARM","irrigation","2021","18.11","0.05","37.788611111100","-77.350000000000","51085","","hsomers"
"64177","vwuds_385226078373601","Well","WELL #5","72381","EDINBURG PLANT","manufacturing","2021","89.144136","0.24","38.875759777800","-78.628087361100","51171","","gmahadwar"
"64180","vwuds_371847079542601","Well","WELL #1","74275","BLUE HILLS GOLF CORP.","commercial","2021","17.25","0.05","37.313055555600","-79.907222222200","51770","","trevor.lawson@d..."
"64181","vwuds_A5412","Well","DUG POND @ Winfield property, 22919 McKenny Hwy, Stony Creek VA","73426","WILLIAM BAIN FARMS @Winfield Farm","irrigation","2021","0","0.00","36.943480000000","-77.508200000000","51053","","rgreen"
"64182","vwuds_380214076445402","Surface Water Intake","FARM POND #2","72474","RED OAK NURSERIES","irrigation","2021","43.9","0.12","38.037222222200","-76.748333333300","51193","","hsomers"
"64183","vwuds_385116077042901","Well","WELL #1 NEW    NEAR DAM","73741","ARLINGTON GOLF COURSE","commercial","2021","2.504","0.01","38.854444444400","-77.074722222200","51013","","hsomers"
"64188","vwuds_372034080455801","Surface Water Intake","NEW RIVER","72054","CELCO PLANT","manufacturing","2021","20333.91","55.71","37.342777777800","-80.766111111100","51071","","trevor.lawson@d..."
"64190","vwuds_mp7780","Surface Water Intake","North Anna River - PD15, PD12, & PD17","73489","PLAIN DEALING FARM","irrigation","2021","8.78","0.02","0.100000000000","0.100000000000","51085","","hsomers"
"64191","vwuds_374703077233701","Surface Water Intake","PAMUNKEY RIVER - NW 3, 4, 5, & 6","73350","NORTH WALES FARM","irrigation","2021","44.07","0.12","37.784166666700","-77.393611111100","51033","","hsomers"
"64193","vwuds_mp8074","Well","Greear Well","71679","Brann Farms","irrigation","2021","1.3","0.00","37.092513890000","-80.447877780000","51121","","trevor.lawson@d..."
"64194","vwuds_364123079562501","Surface Water Intake","JORDAN CREEK (SAND PLANT)","73246","BOXELY MATERIALS MARTINSVILLE PLANT","mining","2021","15.02","0.04","36.689722222200","-79.940277777800","51089","","trevor.lawson@d..."
"64195","vwuds_371812079120901","Surface Water Intake","QUARRY SUMP (DEWATERING)","71736","LAWYERS ROAD PLANT","mining","2021","102.78","0.28","37.303333333300","-79.202500000000","51031","","trevor.lawson@d..."
"64196","vwuds_373649077274801","Surface Water Intake","UPHAM CREEK","74436","BELMONT GOLF COURSE","commercial","2021","1.442","0.00","37.613611111100","-77.463333333300","51087","","rgreen"
"64199","vwuds_385913078221701","Surface Water Intake","N FORK SHENANDOAH RIVER","71787","STRASBURG WTP","municipal","2021","339.866","0.93","38.978637904845","-78.360525942390","51171","","gmahadwar"
"64200","vwuds_381052079482901","Well","BEAVER RUN WELL 1","74447","BATH COUNTY PUMPED STORAGE","hydropower","2021","0.28","0.00","38.181111111100","-79.808055555600","51017","","gmahadwar"
"64201","vwuds_380214076445401","Surface Water Intake","FARM POND #1","72474","RED OAK NURSERIES","irrigation","2021","30.75","0.08","38.037222222200","-76.748333333300","51193","","hsomers"
"64202","vwuds_380327077473601","Well","WELL #6","72023","NORTH ANNA NUCLEAR POWER PLANT","nuclearpower","2021","1.2303","0.00","38.057500000000","-77.793333000000","51109","","hsomers"
"64207","vwuds_381524078493501","Well","WELL #4","68647","GROTTOES PLASTICS PLANT","manufacturing","2021","45.807","0.13","38.256666666700","-78.826388888900","51015","","gmahadwar"
"64208","vwuds_mp8123","Well","Golf Course Well","73971","BUENA VISTA","municipal","2021","0.778","0.00","37.737697000000","-79.373755000000","51530","","gmahadwar"
"64209","vwuds_381130079242101","Well","DEERFIELD WELL","74079","DEERFIELD SERVICE AREA","municipal","2021","2.072268","0.01","38.188790000000","-79.404921000000","51015","","gmahadwar"
"64213","vwuds_mp8075","Well","Sinkland Well","71679","Brann Farms","irrigation","2021","1.1","0.00","37.050180560000","-80.431361110000","51121","","trevor.lawson@d..."
"64214","vwuds_383743077491201","Well","ENGLISH MEADOWS WELL","74443","OPAL REGIONAL WATER SYSTEM","municipal","2021","6.3856","0.02","38.628611111100","-77.820000000000","51061","","hsomers"
"64215","vwuds_364727079245707","Well","DEEP WELL","73201","CHATHAM PLANT","manufacturing","2021","0","0.00","36.777500000000","-79.413611111100","51143","","trevor.lawson@d..."
"64216","vwuds_371810079501502","Surface Water Intake","BEAVERDAM CR RES - FALLING CR                            ","73172","FALLING CR/BEAVERDAM CR WTP","municipal","2021","0","0.00","37.301500000000","-79.836300000000","51019","","trevor.lawson@d..."
"64220","vwuds_AX2246","Well","MASSENUTTEN VIEW WELL #3","481460","Massanutten View","Municipal","2021","0","0.00","38.825636000000","-78.582564000000","51171","","gmahadwar"
"64222","vwuds_381402077193504","Well","WELL #4    CENTER PIVOT + Original Part of Farm","90588","Sneads Asparagus Farm","irrigation","2021","19.379379","0.05","38.228139000000","-77.333694000000","51033","","hsomers"
"64223","vwuds_385820077371103","Well","ELYSIAN WELL B1 ","73762","LOWER BROAD RUN SERVICE AREA","municipal","2021","6.08","0.02","39.246265000000","-77.508278000000","51107","","hsomers"
"64225","vwuds_385820077371105","Well","ELYSIAN WELL B4 ","73762","LOWER BROAD RUN SERVICE AREA","municipal","2021","8.258","0.02","39.248850000000","-77.511255000000","51107","","hsomers"
"64230","vwuds_391531078051502","Well","ANDERSON PLANT WELL","72449","FREDERICK COUNTY SANITATION AUTHORITY","municipal","2021","97.9","0.27","39.258265897200","-78.087538625000","51069","","gmahadwar"
"64232","vwuds_363753078385702","Well","WELL #2","72497","NEWTON MOBILE HOME COURT","municipal","2021","3.486","0.01","36.631388888900","-78.649166666700","51117","","trevor.lawson@d..."
"64238","vwuds_385349078062503","Well","ALPINE (WELL 4)","72305","HIGH KNOB","municipal","2021","3.664","0.01","38.890558055600","-78.115832777800","51187","","gmahadwar"
"64241","vwuds_381430076574901","Well","ROBIN GROVE WELL       #1","66992","Colonial Beach, Town of","municipal","2021","0","0.00","38.241666666700","-76.963611111100","51193","","hsomers"
