"hydrocode","name","bundle","ftype","wkt_geom"
"VAR240055","VALLEY PROTEINS, INC","facility","wwtp","POINT (36.6806 -77.402)"
"VAR320004","CANDLER OIL CO., INC","facility","wwtp","POINT (37.381972 -79.136739)"
"VAR320109","SHENANDOAH AUTO PARTS","facility","wwtp","POINT (37.28078 -79.96966)"
"VAU000001","LEBANON CHEMICAL","facility","wwtp","POINT (37.5095 -77.41393)"
"VAU000002","RAMSEY CAR WASH","facility","wwtp","POINT (37.735348 -79.355152)"
"VAU000003","RAMSEY CAR WASH","facility","wwtp","POINT (37.735348 -79.355152)"
"VAU000004","LYNCHBURG CITY SCHOOL","facility","wwtp","POINT (37.413 -79.14339)"
"VAU000005","ALLEGHANY COUNTY","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU000006","OUTLAND FARMS","facility","wwtp","POINT (36.703949 -76.840447)"
"VAU000007","OUTLAND FARMS","facility","wwtp","POINT (36.703949 -76.840447)"
"VAU000020","CSX CORP.","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU000021","DAVIS RECYCLING COMPANY","facility","wwtp","POINT (38.46319 -78.86509)"
"VAU000022","F & K AUTO PARTS","facility","wwtp","POINT (38.46229 -78.86565)"
"VAU000023","RICHARD BUMPER","facility","wwtp","POINT (37.63066 -77.50572)"
"VAU000024","SMITH IRON AND METAL, INC","facility","wwtp","POINT (37.47243 -77.45324)"
"VAU000025","J&J RECYCLING","facility","wwtp","POINT (37.310535 -78.419556)"
"VAU000026","J & R AUTO SALVAGE","facility","wwtp","POINT (36.930914 -78.675336)"
"VAU000027","WISE RECYCLING","facility","wwtp","POINT (37.27697 -79.97659)"
"VAU000028","AUTO SALVAGE COMPANY","facility","wwtp","POINT (36.749625 -80.005477)"
"VAU000029","HEDGE METAL, INC","facility","wwtp","POINT (37.281494 -80.047269)"
"VAU000030","WISE RECYCLING","facility","wwtp","POINT (36.8588 -81.43176)"
"VAU000031","BERRY IRON AND STEEL COMPANY","facility","wwtp","POINT (36.777787 -81.653798)"
"VAU000032","CEMTRAL VIRGINIA SALVAGE","facility","wwtp","POINT (37.806063 -78.414252)"
"VAU000033","BRUCE AUTO PARTS","facility","wwtp","POINT (37.59626 -77.38172)"
"VAU000034","CHESTERFIELD AUTO PARTS","facility","wwtp","POINT (37.507303 -77.491629)"
"VAU000035","LACY AUTO PARTS, INC","facility","wwtp","POINT (37.46877 -77.44319)"
"VAU000036","B & B AUTO SALVAGE","facility","wwtp","POINT (36.865314 -82.26689)"
"VAU000037","HAYNES MOTOR CO","facility","wwtp","POINT (38.22921 -78.11664)"
"VAU000038","GILBERT IMPLEMENTS, INC","facility","wwtp","POINT (38.2196 -78.12655)"
"VAU000039","COINERS' SCRAP IRON & METAL","facility","wwtp","POINT (38.02459 -78.46804)"
"VAU000040","HENRY'S WRECKER SERVICE","facility","wwtp","POINT (38.877149 -77.222566)"
"VAU000041","LEONARD PROPERTY","facility","wwtp","POINT (38.853183 -77.299025)"
"VAU000042","DEERFIELD RIDGE","facility","wwtp","POINT (38.825835 -77.437616)"
"VAU000043","ROCKLAND VILLAGE","facility","wwtp","POINT (38.902533 -77.451055)"
"VAU000044","DULLES GREENS","facility","wwtp","POINT (38.96287 -77.41942)"
"VAU000045","MIDDLETON FARMS","facility","wwtp","POINT (38.853183 -77.299025)"
"VAU000046","KINGSTOWN 51 (CENTEX HOMES)","facility","wwtp","POINT (38.902533 -77.451055)"
"VAU000047","KINGSTOWNE 47 (RYLAND HOMES)","facility","wwtp","POINT (38.853183 -77.299025)"
"VAU000048","KINGSTOWNE COMMERCIAL","facility","wwtp","POINT (38.775256 -77.13494)"
"VAU000049","LAUREL CREEK","facility","wwtp","POINT (38.76417 -77.20124)"
"VAU000050","SMITH-TRAVATO PROPERTY","facility","wwtp","POINT (38.853183 -77.299025)"
"VAU000051","WESTETRA RESTON SUNSET HILLS","facility","wwtp","POINT (38.853275 -77.307539)"
"VAU000052","PLAZA AMERICA","facility","wwtp","POINT (38.849879 -77.282577)"
"VAU000053","AIRSTON GROUP III, INC","facility","wwtp","POINT (38.8401 -77.42865)"
"VAU000054","WAYTEC ELECTRONICS CORP","facility","wwtp","POINT (37.38089 -79.21977)"
"VAU001538","THE BIBB COMPANY","facility","wwtp","POINT (37.05492 -78.94822)"
"VAU001539","BOSHER FARMS SITE","facility","wwtp","POINT (36.752788 -76.347085)"
"VAU001540","JOLIFF RD. SITE","facility","wwtp","POINT (36.814078 -76.418172)"
"VAU001541","LAGO MAR","facility","wwtp","POINT (36.75152 -76.05734)"
"VAU001543","MR. CONCRETE","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001544","COOKS INLET","facility","wwtp","POINT (38.792684 -77.049672)"
"VAU001545","HAWTHORNE PROPERTIES","facility","wwtp","POINT (38.853183 -77.299025)"
"VAU001546","LORTON STATION","facility","wwtp","POINT (38.853183 -77.299025)"
"VAU001547","LORTON STATION","facility","wwtp","POINT (38.702175 -77.233903)"
"VAU001548","THOMPSON TRUCKING INC.","facility","wwtp","POINT (37.35113 -78.99005)"
"VAU001549","F.L MOORE & SONS, INC","facility","wwtp","POINT (37.358805 -79.003746)"
"VAU001550","LORTON SOUTH - MARKET STREET","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001551","ASPHALT EMULSION, INC","facility","wwtp","POINT (37.555166 -77.428926)"
"VAU001552","LYNN FOREST","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001553","CAVANAUGH CROSSING","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001554","MAYWOOD PROPERTY","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001555","ATLANTIC EQUIPMENT","facility","wwtp","POINT (38.86157 -78.51636)"
"VAU001556","CARTER MACHINERY CO. INC.","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001557","WILSON TRUCKING CORP","facility","wwtp","POINT (38.091966 -78.975082)"
"VAU001559","POWELLS TRUCK & EQUIP CO., INC","facility","wwtp","POINT (37.30927 -79.18195)"
"VAU001560","FWC, INC.","facility","wwtp","POINT (37.22804 -79.18807)"
"VAU001561","CENTRAL RIDE-MIX CONCRETE, INC","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001562","BOYDS WRECKING YARD","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001563","DENNIS W. SMITH, INC","facility","wwtp","POINT (37.39296 -77.72748)"
"VAU001564","JLB WOOD PRODUCTS","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001565","ORD'S AUTO","facility","wwtp","POINT (38.140635 -79.093619)"
"VAU001566","NEW CANTON CONCRETE, INC","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001567","BRYANT'S GARAGE & TRUCK SALES","facility","wwtp","POINT (37.22724 -79.18846)"
"VAU001568","ELLINGTON ENERGY SERVICES, INC","facility","wwtp","POINT (37.304087 -78.402252)"
"VAU001569","K&C BROKERAGE/TRUCKING CO, INC","facility","wwtp","POINT (37.394119 -79.152879)"
"VAU001570","QUICKWAY CARRIERS, INC","facility","wwtp","POINT (37.32907 -79.20987)"
"VAU001571","NEW CANTON CONCRETE, INC.","facility","wwtp","POINT (37.664629 -78.349341)"
"VAU001572","GARBEES TRUCK & TRAILOR REPAIR","facility","wwtp","POINT (37.33014 -79.20847)"
"VAU001573","CENTRAL OIL ASPHALT COPR.","facility","wwtp","POINT (37.41826 -77.42728)"
"VAU001575","COSNER BROTHERS AUTO PARTS","facility","wwtp","POINT (37.98529 -78.28035)"
"VAU001576","GRAVELY AUTO SALES & RECYCING","facility","wwtp","POINT (36.6616 -79.73279)"
"VAU001577","WEST IMPORTS","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001579","ASAL TIE & LUMBER CO., INC","facility","wwtp","POINT (36.794995 -78.788562)"
"VAU001580","WISE CONCRETE CORP.","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001581","ROYSTER AUTO SALVAGE USED PART","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001582","JOHNNY ASAL LUMBER","facility","wwtp","POINT (37.431292 -78.351216)"
"VAU001583","GOODMAN TRUCK & TRACTOR, INC.","facility","wwtp","POINT (37.340373 -77.992872)"
"VAU001584","ARKERS AUTO SALVAGE","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001585","WORLEY READY MIX CONCRETE","facility","wwtp","POINT (36.95469 -79.87789)"
"VAU001586","GLAIZE COMPONENTS, INC","facility","wwtp","POINT (36.69523 -78.07494)"
"VAU001587","BIO-CAT, INC.","facility","wwtp","POINT (37.96537 -78.2036)"
"VAU001588","BLUEFIELD IRON & METALS,LLC","facility","wwtp","POINT (37.25059 -81.27958)"
"VAU001589","CENTRAL VIRGINIA ELECTRIC","facility","wwtp","POINT (37.71171 -78.9477)"
"VAU001590","EDGCOMB METALS","facility","wwtp","POINT (37.974381 -78.230418)"
"VAU001591","GEMINI INC.","facility","wwtp","POINT (37.31729 -78.395664)"
"VAU001592","H.D. CROWDER & SONS, INC","facility","wwtp","POINT (36.74972 -80.79047)"
"VAU001593","LIGHTWEIGHT BLOCK COMPANY, INC","facility","wwtp","POINT (37.39611 -79.11491)"
"VAU001594","VALLEY AUTO SALVAGE","facility","wwtp","POINT (37.094725 -81.734676)"
"VAU001595","VIRGINIA WILBERT VAULT CO","facility","wwtp","POINT (37.060064 -80.768567)"
"VAU001596","WEAVEX INC.","facility","wwtp","POINT (37.32054 -78.42515)"
"VAU001597","SUNBELT RENTALS","facility","wwtp","POINT (38.768034 -77.524922)"
"VAU001598","RIVERBEND","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001599","ROYSTER-CLARK, INC","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001600","AMERICAN STONE","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001601","AD WEDDLE SALVAGE","facility","wwtp","POINT (37.28753 -79.92024)"
"VAU001602","MULLINS USED AUTO PARTS","facility","wwtp","POINT (37.28312 -79.98533)"
"VAU001603","ROBINETTE STEEL & SCRAP METAL","facility","wwtp","POINT (36.862701 -82.774036)"
"VAU001604","WAL MART","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001605","EUFAUIA TRUCKING","facility","wwtp","POINT (36.695763 -78.076004)"
"VAU001606","HARDEN","facility","wwtp","POINT (36.6952 -78.07484)"
"VAU001607","SOUTHWEST VA SCRAP METALS","facility","wwtp","POINT (36.93489 -82.54656)"
"VAU001608","WAL-MART CONSTRUCTION","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001609","BUCKINGHAM BRANCH RAILROAD","facility","wwtp","POINT (37.560093 -78.435624)"
"VAU001610","CHARLES ZUCKERMAN & SON, INC.","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001611","SOLITE LIGHTWEIGHT BLOCK CO","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001612","ZUCKERMAN COMPANY, INC","facility","wwtp","POINT (39.23184 -78.12276)"
"VAU001613","AMERICAN ELECTRIC POWER","facility","wwtp","POINT (37.369 -79.16726)"
"VAU001614","CURTIS THARPE TRUCKING, INC","facility","wwtp","POINT (37.017852 -78.613522)"
"VAU001615","ROBERTSON FOWLER COMPANY","facility","wwtp","POINT (37.51037 -79.70858)"
"VAU001616","HERITAGE BUILDERS LTD","facility","wwtp","POINT (37.26589 -80.03877)"
"VAU001617","LLEWELLYN BROTHERS LUMBER CO","facility","wwtp","POINT (37.513013 -78.45935)"
"VAU001618","PATTERSON EQUIPMENT & REPAIR","facility","wwtp","POINT (37.307744 -78.076093)"
"VAU001619","ROWE CONCRETE","facility","wwtp","POINT (38.22889 -77.1508)"
"VAU001620","HOLLY MANOR","facility","wwtp","POINT (37.308303 -78.420473)"
"VAU001621","ATTKISSON TRUCK & EQUIPMENT","facility","wwtp","POINT (38.13329 -77.52189)"
"VAU001622","INDUSTRIAL REPAIR, INC.","facility","wwtp","POINT (37.313764 -78.060227)"
"VAU001623","COLEMAN-GLASS CONTRACTORS","facility","wwtp","POINT (37.354562 -79.321925)"
"VAU001624","D.D. NASH CONSTRUCTION CO.","facility","wwtp","POINT (37.321552 -78.8226)"
"VAU001625","FRED JONES WELL CO","facility","wwtp","POINT (37.321552 -78.8226)"
"VAU001626","ROD & STAFF WELDING","facility","wwtp","POINT (37.315132 -78.427375)"
"VAU001627","SOUTHWEST VIRGINIA LOG YARD","facility","wwtp","POINT (36.775441 -80.71221)"
"VAU001628","SWIFT CREEK FOREST PRODUCTS","facility","wwtp","POINT (37.800146 -77.127196)"
"VAU001629","COUNTS & DOBYNS INC. CONSTRUCT","facility","wwtp","POINT (37.266749 -79.099717)"
"VAU001630","WRIGHT'S READY MIX CONCRETE","facility","wwtp","POINT (37.359611 -77.965006)"
"VAU001631","VIRGINIA PAVING CO","facility","wwtp","POINT (38.8029 -77.13008)"
"VAU001632","MOTTLEY FOILS, INC","facility","wwtp","POINT (37.343207 -78.47333)"
"VAU001633","SUNSHINE TRUCK STOP","facility","wwtp","POINT (37.867732 -79.302819)"
"VAU001634","APPLEBEE'S RESTURANT","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001635","REYNOLDS INC.","facility","wwtp","POINT (37.767176 -78.275943)"
"VAU001636","ST. MARY'S ORPHANAGE","facility","wwtp","POINT (36.85149 -76.1942)"
"VAU001637","TRAVELCENTERS OF AMERICA","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001638","FELTON BROTHERS TRANSIT MIX","facility","wwtp","POINT (36.986723 -78.476547)"
"VAU001639","RANDOLPH RIDGE INDUSTRIAL PARK","facility","wwtp","POINT (38.79638 -77.57468)"
"VAU001640","CUNDIFF TRUCKING CO","facility","wwtp","POINT (37.07358 -79.89604)"
"VAU001641","TARMAC, INC","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001642","GULICK GROUP INC.","facility","wwtp","POINT (38.96639 -77.36687)"
"VAU001643","W.C. WINGFIELD","facility","wwtp","POINT (37.253713 -79.977658)"
"VAU001644","GLEMING-VICO CONSTRUCTION","facility","wwtp","POINT (36.77436 -76.38571)"
"VAU001645","SOUTHERN PINES ASSOC-VICO CONS","facility","wwtp","POINT (36.84881 -76.29)"
"VAU001646","MILL CREEK HARBOR-VICO CONST.","facility","wwtp","POINT (36.79248 -76.234073)"
"VAU001647","CAVALIER INVESTMENT CO","facility","wwtp","POINT (36.846093 -76.097923)"
"VAU001648","JOLIFFE-VICO CONSTRUCTION","facility","wwtp","POINT (36.77436 -76.38571)"
"VAU001649","EMERALS WOODS SITE-VICO CONST.","facility","wwtp","POINT (36.814078 -76.418172)"
"VAU001650","HEARNDON CONSTRUCTION CO","facility","wwtp","POINT (36.76727 -76.242481)"
"VAU001651","CENTEX VORP.-PLAZA AMERICA III","facility","wwtp","POINT (38.893139 -77.330795)"
"VAU001652","BURTON CREEK GARAGE, INC.","facility","wwtp","POINT (37.31975 -79.18981)"
"VAU001653","EXCHANGE AUTO REPAIR & SALES","facility","wwtp","POINT (37.311747 -78.42079)"
"VAU001654","HUSS, INC","facility","wwtp","POINT (37.428127 -79.126114)"
"VAU001655","LUCK STONE CORP.","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001656","JAMES RIVER EQUIPMENT","facility","wwtp","POINT (37.133226 -77.912436)"
"VAU001657","SOUTHSIDE ELECTRIC COOPERATIVE","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001658","AMHERST MOTORS","facility","wwtp","POINT (37.62728 -78.919177)"
"VAU001659","KEY TRUCK & EQUIP, INC.","facility","wwtp","POINT (37.07546 -78.45345)"
"VAU001660","R.L. HENSLEY & SON, INC","facility","wwtp","POINT (38.49379 -78.62548)"
"VAU001661","TRUCK BODY CORPORATION","facility","wwtp","POINT (37.38022 -79.12208)"
"VAU001662","VALLEY RICH DAIRY","facility","wwtp","POINT (37.26874 -80.00699)"
"VAU001663","VALLEY TIMBER SALES","facility","wwtp","POINT (37.98529 -78.2066)"
"VAU001664","CHARTER COMMUNICATIONS","facility","wwtp","POINT (37.289503 -78.433937)"
"VAU001665","C.H. WHITE CONSTRUCTION CO.INC","facility","wwtp","POINT (37.321552 -78.8226)"
"VAU001666","CONCORD TRUCK & TRACTOR, INC","facility","wwtp","POINT (37.351158 -78.990793)"
"VAU001667","J.D. MARTIN LUMBER CO","facility","wwtp","POINT (37.321552 -78.8226)"
"VAU001668","ST. GABRIEL FORENSIC LAB","facility","wwtp","POINT (38.20337 -78.13263)"
"VAU001669","WILLIAMD GAS/TRANSCO","facility","wwtp","POINT (37.321552 -78.8226)"
"VAU001670","TOWN OF BRIDGEWATER","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001671","ANDERSON LAWN & GARDEN","facility","wwtp","POINT (37.07532 -79.91165)"
"VAU001672","LEGACY LANDCAPES","facility","wwtp","POINT (37.06688 -79.88817)"
"VAU001673","WILLIAM D. SMITH TRUCKING","facility","wwtp","POINT (37.30777 -80.51472)"
"VAU001674","COLLINS CLEARING & GRADING","facility","wwtp","POINT (37.366577 -78.372312)"
"VAU001675","FALWELL AVIATION","facility","wwtp","POINT (37.38018 -79.12153)"
"VAU001676","BEDFORD AGRICULTURE SERVICES","facility","wwtp","POINT (37.30078 -79.35447)"
"VAU001677","BLUE RIDGE LUMBER CO.","facility","wwtp","POINT (38.09944 -78.98115)"
"VAU001678","CREWE TRACTOR & EQUIPMENT CO","facility","wwtp","POINT (37.215049 -78.150382)"
"VAU001679","DOMINION VIRGINIA POWER","facility","wwtp","POINT (38.22942 -78.11678)"
"VAU001680","JMJ COMPANIES, INC.","facility","wwtp","POINT (37.342483 -79.189681)"
"VAU001681","THE HOME SOURCE","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001682","WORLD WIDE RACING FUELS","facility","wwtp","POINT (37.663069 -78.343842)"
"VAU001683","CROSSMANS CREEK","facility","wwtp","POINT (38.739376 -77.566158)"
"VAU001684","LYNNEHAVEN","facility","wwtp","POINT (39.151637 -78.305256)"
"VAU001685","MARLYN MILLS SUBDIVISON","facility","wwtp","POINT (39.17813 -78.19376)"
"VAU001686","OAKTON VILLAGE","facility","wwtp","POINT (38.88345 -77.30169)"
"VAU001687","ANCHOR SALES, INC.","facility","wwtp","POINT (37.321552 -78.8226)"
"VAU001688","GREATER LYNCHBURG TRANSIT CO","facility","wwtp","POINT (37.40373 -79.15427)"
"VAU001689","GRIND-ALL WOOD WASTE RECYCLING","facility","wwtp","POINT (37.39318 -77.78891)"
"VAU001690","HENRY CO, MULCH & STONE","facility","wwtp","POINT (36.70116 -79.90424)"
"VAU001691","KINETIC RESOURCES USA","facility","wwtp","POINT (37.38661 -79.07498)"
"VAU001692","L&R PRECISION TOOLING, INC","facility","wwtp","POINT (37.36656 -79.207669)"
"VAU001693","LYNCHBURG OIL CO","facility","wwtp","POINT (37.37792 -79.13625)"
"VAU001694","R.A SWEENEY GARAGE & DIESEL RE","facility","wwtp","POINT (37.321552 -78.8226)"
"VAU001695","SENTRY EQUIPMENT ERECTORS, INC","facility","wwtp","POINT (37.305086 -79.291286)"
"VAU001696","ADAM'S PARK SUBDIVISION","facility","wwtp","POINT (37.531399 -77.476009)"
"VAU001697","SOUTHPOINTE II","facility","wwtp","POINT (38.299272 -77.486658)"
"VAU001698","COASTAL WALK CONDOMINIUMS","facility","wwtp","POINT (36.84809 -75.9974)"
"VAU001699","WOODBRIGE POINTE SUBDIVISION","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001700","CAMPBELL-AIRPORT STORAGE","facility","wwtp","POINT (37.523427 -77.316095)"
"VAU001702","CHESDIN-WATERFORD LANDING","facility","wwtp","POINT (37.187326 -77.220993)"
"VAU001703","LIEDFELD-WINDSOR BUSINESS PARK","facility","wwtp","POINT (37.64623 -77.43392)"
"VAU001704","CENTURY-FIRST MENNONITE CHURCH","facility","wwtp","POINT (37.640821 -77.489574)"
"VAU001705","CENTEX HOMES-MANSFIELD FARMS","facility","wwtp","POINT (36.99579 -76.56079)"
"VAU001706","HAWKINS-GRAVES, INC","facility","wwtp","POINT (37.38202 -79.13265)"
"VAU001707","STRUCTURAL SYSTEMS, INC","facility","wwtp","POINT (38.459081 -77.991556)"
"VAU001708","TAYLOR BROTHERS, INC","facility","wwtp","POINT (37.37666 -79.22205)"
"VAU001709","COMMONWEALTH OIL CO., INC","facility","wwtp","POINT (37.39832 -79.21713)"
"VAU001710","ROY C. JENKINS, INC","facility","wwtp","POINT (37.543517 -78.45162)"
"VAU001711","SEAY MILLING & MACHINERY, INC","facility","wwtp","POINT (37.543155 -78.452465)"
"VAU001712","KENBRIDGE CONSTRUCTION SITE","facility","wwtp","POINT (37.30295 -78.39875)"
"VAU001713","ROYAL CADILLAC CHEVROLET","facility","wwtp","POINT (37.37805 -79.2184)"
"VAU001714","SONNY MERRYMAN, INC","facility","wwtp","POINT (37.20277 -79.20311)"
"VAU001715","CYCLE SYSTEMS, INC.","facility","wwtp","POINT (37.30785 -79.19925)"
"VAU001716","DAVIS TRUCKING, INC.","facility","wwtp","POINT (37.513013 -78.45935)"
"VAU001717","SPAULDING EQUIPMENT, CO","facility","wwtp","POINT (36.879234 -78.773885)"
"VAU001718","TALBOTT'S WOOD PRODUCTS, INC","facility","wwtp","POINT (37.513013 -78.45935)"
"VAU001719","AGRI-VA, INC","facility","wwtp","POINT (37.19654 -77.351046)"
"VAU001720","BROWN'S FOREST PRODUCTS, INC","facility","wwtp","POINT (36.903221 -78.534512)"
"VAU001721","CHOATE LUMBER CO","facility","wwtp","POINT (36.73561 -80.79773)"
"VAU001722","MCKAY TRUCKING, INC","facility","wwtp","POINT (37.370449 -78.369091)"
"VAU001723","NANSEMOND TRACTOR, INC","facility","wwtp","POINT (36.78224 -76.62868)"
"VAU001724","TRI TECH LABORATORIES","facility","wwtp","POINT (37.39963 -79.1425)"
"VAU001725","SUPERIOR WALLS OF CENTRAL VA","facility","wwtp","POINT (37.358846 -77.957932)"
"VAU001726","LOWES HOME IMPROVEMENT","facility","wwtp","POINT (37.016627 -79.862819)"
"VAU001727","GARRETT MOON & POOL, INC.","facility","wwtp","POINT (37.07945 -77.99462)"
"VAU001728","CENTRAL REDI-MIX CONCRETE, INC","facility","wwtp","POINT (37.0944 -78.378925)"
"VAU001729","BP SHORT ASPHALT","facility","wwtp","POINT (37.197133 -78.201991)"
"VAU001730","NEW RIVER CONCRETE SUPPLY","facility","wwtp","POINT (37.11204 -80.59178)"
"VAU001731","U.S. POSTAL SERVICE","facility","wwtp","POINT (36.85219 -76.28109)"
"VAU001732","U.S. COAST GUARD","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001733","HANOVER COUNTY PUBLIC WORKS","facility","wwtp","POINT (37.83424 -77.369406)"
"VAU001734","MARAD JAMES RIVER RESERVE FLEE","facility","wwtp","POINT (37.17136 -76.57157)"
"VAU001735","GARRISON WOODS","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001736","KIRKPATRICK FARMS","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001737","WILLOW PARK","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001738","MORRIS FARM","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001739","CEDAR VALLEY","facility","wwtp","POINT (38.970776 -78.377732)"
"VAU001740","TWIN LAKES OVERLOOK","facility","wwtp","POINT (39.151637 -78.305256)"
"VAU001741","NEW BRISTOW VILLAGE-PHASE 1&2","facility","wwtp","POINT (38.72448 -77.55182)"
"VAU001742","STAR FORT SECTION 7","facility","wwtp","POINT (39.20631 -78.16478)"
"VAU001743","STEEPLECHASE","facility","wwtp","POINT (39.170653 -78.122597)"
"VAU001744","STEPHENS LANDING","facility","wwtp","POINT (39.064493 -78.224275)"
"VAU001745","VILLAGE OF WAXPOOL (SECTION 1)","facility","wwtp","POINT (39.002505 -77.522039)"
"VAU001746","VILLAGE OF WAXPOOL (SECTION 2)","facility","wwtp","POINT (39.002505 -77.522039)"
"VAU001747","BUILDING B-70 WARRENTON TRG CT","facility","wwtp","POINT (38.73956 -77.82534)"
"VAU001748","STATION B VISITORS CONTROL CTR","facility","wwtp","POINT (38.73956 -77.82534)"
"VAU001749","STATION C FIRING RANGE","facility","wwtp","POINT (38.534652 -77.808238)"
"VAU001750","STATION D VISITORS CONTROL CTR","facility","wwtp","POINT (38.548241 -77.90585)"
"VAU001751","CHIMNEY HILLS","facility","wwtp","POINT (39.029093 -78.27778)"
"VAU001752","GATHERINGS @SHENANDOAH PHASE 1","facility","wwtp","POINT (39.05526 -78.108121)"
"VAU001753","EQUESTRIAN ESTATES","facility","wwtp","POINT (39.295957 -78.198433)"
"VAU001754","ARLINGTON NATIONAL CEMETERY","facility","wwtp","POINT (38.883559 -77.065945)"
"VAU001755","CENTRAL INTELLIGENCE AGENCY HQ","facility","wwtp","POINT (38.943545 -77.192913)"
"VAU001756","JAMESTOWN NEW VISITORS CENTER","facility","wwtp","POINT (37.2117 -76.77805)"
"VAU001757","JAMESTOWN TRANSPORTATION PROJ","facility","wwtp","POINT (37.25586 -76.78727)"
"VAU001758","ROSEVILLE DOWNS","facility","wwtp","POINT (39.0905 -78.06365)"
"VAU001759","LOVETTSVILLE TOWN CENTER","facility","wwtp","POINT (39.274281 -77.638727)"
"VAU001760","WRIGHT FARMS ESTATES","facility","wwtp","POINT (39.15092 -77.69115)"
"VAU001761","CAMP PEARY PHASE VII HOUSING","facility","wwtp","POINT (37.336065 -76.756929)"
"VAU001762","HARBOR STATION","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001763","EDINBURG SQUARE","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001764","IDLEWILD","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001765","MARTIN'S CHASE","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001766","RED CEDAR SOUTH VILLAGE","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001767","RESERVE AT BROOKSIDE","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001768","SELMA ESTATES-EDGEMOORE","facility","wwtp","POINT (39.17361 -77.55384)"
"VAU001769","SELMA ESTATES-CRAFTMARK","facility","wwtp","POINT (39.17361 -77.55384)"
"VAU001771","WOODSTOCK MEWS","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001772","WOODSTOCK COMMONS","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001773","TAYLOR RIDGE","facility","wwtp","POINT (39.00059 -78.36607)"
"VAU001774","LANDSDOWNE TOWN CENTER-BEAZER","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001775","LANDSDOWNE TOWN CENTER-VAN MET","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001776","ODEN RIDGE","facility","wwtp","POINT (38.92759 -78.15581)"
"VAU001777","RIVERTON","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001778","HAMILTON COURT","facility","wwtp","POINT (39.08006 -78.19765)"
"VAU001779","ORCHARD VIEW SECTION 2","facility","wwtp","POINT (38.888224 -78.520306)"
"VAU001780","OXBOW ESTATES","facility","wwtp","POINT (39.00238 -78.34073)"
"VAU001781","VILLAGE COURT","facility","wwtp","POINT (38.92809 -78.1524)"
"VAU001782","WAVERLY STATION","facility","wwtp","POINT (38.57529 -77.76149)"
"VAU001783","US ARMY ENGINEERING CENTER","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001784","FOUR SEASONS CHARLOTTSVILLE NO","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001785","FOUR SEASONS AT NEW KENT VINEY","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001786","PATRIOTS LANDING (PATRIOTS LAN","facility","wwtp","POINT (37.522251 -78.668194)"
"VAU001787","PATRIOTS LANDING SUBDIVISION","facility","wwtp","POINT (37.522251 -78.668194)"
