"OutfallID"	"Year"	"VPDES.Facility.ID"	"VPDES.Name"	"Fac.Lat"	"Fac.Long"	"Outfall_Type"	"Outfall.Long"	"Outfall.Lat"	"Measured_Effluent"	"Discharges_MGD"	"Date"	"County"	"Permit_Type"	"Waterbody"	"Use.Type"	"Fuel_Type"	"Gen_Cap_MW"	"Mon_Reported"
"7949"	"VA0060593001"	2015	"VA0060593"	"DANVILLE CITY - NORTHSIDE"	36.564695	-79.360352	"EXO"	-79.3630555551717	36.560555555638	7.1	7.1	2015-06-01	""	"NPDES Individual Permit"	"Pumpkin Creek"	"Municipal"	NA	NA	12
"7950"	"VA0060593001"	2016	"VA0060593"	"DANVILLE CITY - NORTHSIDE"	36.564695	-79.360352	"EXO"	-79.3630555551717	36.560555555638	7.8	7.8	2016-08-01	""	"NPDES Individual Permit"	"Pumpkin Creek"	"Municipal"	NA	NA	12
"7951"	"VA0060593001"	2016	"VA0060593"	"DANVILLE CITY - NORTHSIDE"	36.564695	-79.360352	"EXO"	-79.3630555551717	36.560555555638	10.15	10.15	2016-02-01	""	"NPDES Individual Permit"	"Pumpkin Creek"	"Municipal"	NA	NA	12
"7952"	"VA0060593001"	2016	"VA0060593"	"DANVILLE CITY - NORTHSIDE"	36.564695	-79.360352	"EXO"	-79.3630555551717	36.560555555638	9.33	9.33	2016-05-01	""	"NPDES Individual Permit"	"Pumpkin Creek"	"Municipal"	NA	NA	12
"7953"	"VA0060593001"	2016	"VA0060593"	"DANVILLE CITY - NORTHSIDE"	36.564695	-79.360352	"EXO"	-79.3630555551717	36.560555555638	7.12	7.12	2016-11-01	""	"NPDES Individual Permit"	"Pumpkin Creek"	"Municipal"	NA	NA	12
"7954"	"VA0060593001"	2016	"VA0060593"	"DANVILLE CITY - NORTHSIDE"	36.564695	-79.360352	"EXO"	-79.3630555551717	36.560555555638	8.82	8.82	2016-10-01	""	"NPDES Individual Permit"	"Pumpkin Creek"	"Municipal"	NA	NA	12
"7955"	"VA0060593001"	2016	"VA0060593"	"DANVILLE CITY - NORTHSIDE"	36.564695	-79.360352	"EXO"	-79.3630555551717	36.560555555638	7.56	7.56	2016-12-01	""	"NPDES Individual Permit"	"Pumpkin Creek"	"Municipal"	NA	NA	12
"7956"	"VA0060593001"	2016	"VA0060593"	"DANVILLE CITY - NORTHSIDE"	36.564695	-79.360352	"EXO"	-79.3630555551717	36.560555555638	7.32	7.32	2016-04-01	""	"NPDES Individual Permit"	"Pumpkin Creek"	"Municipal"	NA	NA	12
"7957"	"VA0060593001"	2016	"VA0060593"	"DANVILLE CITY - NORTHSIDE"	36.564695	-79.360352	"EXO"	-79.3630555551717	36.560555555638	7.27	7.27	2016-03-01	""	"NPDES Individual Permit"	"Pumpkin Creek"	"Municipal"	NA	NA	12
"7958"	"VA0060593001"	2016	"VA0060593"	"DANVILLE CITY - NORTHSIDE"	36.564695	-79.360352	"EXO"	-79.3630555551717	36.560555555638	7.84	7.84	2016-06-01	""	"NPDES Individual Permit"	"Pumpkin Creek"	"Municipal"	NA	NA	12
"7959"	"VA0060593001"	2016	"VA0060593"	"DANVILLE CITY - NORTHSIDE"	36.564695	-79.360352	"EXO"	-79.3630555551717	36.560555555638	9.27	9.27	2016-01-01	""	"NPDES Individual Permit"	"Pumpkin Creek"	"Municipal"	NA	NA	12
"7960"	"VA0060593001"	2016	"VA0060593"	"DANVILLE CITY - NORTHSIDE"	36.564695	-79.360352	"EXO"	-79.3630555551717	36.560555555638	7.38	7.38	2016-09-01	""	"NPDES Individual Permit"	"Pumpkin Creek"	"Municipal"	NA	NA	12
"7961"	"VA0060593001"	2016	"VA0060593"	"DANVILLE CITY - NORTHSIDE"	36.564695	-79.360352	"EXO"	-79.3630555551717	36.560555555638	7.4	7.4	2016-07-01	""	"NPDES Individual Permit"	"Pumpkin Creek"	"Municipal"	NA	NA	12
"7962"	"VA0060640001"	2011	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	14.03	14.03	2011-12-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	4
"7963"	"VA0060640001"	2011	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	10.23	10.23	2011-11-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	4
"7964"	"VA0060640001"	2011	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	12.91	12.91	2011-09-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	4
"7965"	"VA0060640001"	2011	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	11.42	11.42	2011-10-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	4
"7966"	"VA0060640001"	2012	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	11.74	11.74	2012-09-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7967"	"VA0060640001"	2012	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	13.47	13.47	2012-08-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7968"	"VA0060640001"	2012	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	10.23	10.23	2012-06-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7969"	"VA0060640001"	2012	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	10.99	10.99	2012-10-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7970"	"VA0060640001"	2012	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	12.71	12.71	2012-01-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7971"	"VA0060640001"	2012	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	11.75	11.75	2012-04-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7972"	"VA0060640001"	2012	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	11.22	11.22	2012-02-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7973"	"VA0060640001"	2012	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	11	11	2012-07-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7974"	"VA0060640001"	2012	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	10.17	10.17	2012-11-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7975"	"VA0060640001"	2012	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	9.26	9.26	2012-12-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7976"	"VA0060640001"	2012	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	11.27	11.27	2012-05-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7977"	"VA0060640001"	2012	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	13.63	13.63	2012-03-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7978"	"VA0060640001"	2013	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	10.58	10.58	2013-09-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7979"	"VA0060640001"	2013	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	10.39	10.39	2013-11-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7980"	"VA0060640001"	2013	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	12.02	12.02	2013-01-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7981"	"VA0060640001"	2013	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	10.98	10.98	2013-05-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7982"	"VA0060640001"	2013	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	11.16	11.16	2013-08-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7983"	"VA0060640001"	2013	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	12.16	12.16	2013-04-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7984"	"VA0060640001"	2013	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	10.89	10.89	2013-10-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7985"	"VA0060640001"	2013	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	15.91	15.91	2013-03-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7986"	"VA0060640001"	2013	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	13.2	13.2	2013-07-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7987"	"VA0060640001"	2013	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	14.83	14.83	2013-12-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7988"	"VA0060640001"	2013	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	12.84	12.84	2013-02-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7989"	"VA0060640001"	2013	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	11.62	11.62	2013-06-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7990"	"VA0060640001"	2014	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	10.62	10.62	2014-10-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7991"	"VA0060640001"	2014	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	11.97	11.97	2014-06-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7992"	"VA0060640001"	2014	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	11.36	11.36	2014-12-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7993"	"VA0060640001"	2014	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	17.95	17.95	2014-02-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7994"	"VA0060640001"	2014	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	11.37	11.37	2014-07-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7995"	"VA0060640001"	2014	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	9.67	9.67	2014-09-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7996"	"VA0060640001"	2014	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	14.94	14.94	2014-01-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7997"	"VA0060640001"	2014	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	9.8	9.8	2014-11-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7998"	"VA0060640001"	2014	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	15.1	15.1	2014-04-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"7999"	"VA0060640001"	2014	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	16.62	16.62	2014-03-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"8000"	"VA0060640001"	2014	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	10.4	10.4	2014-08-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"8001"	"VA0060640001"	2014	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	16.3	16.3	2014-05-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"8002"	"VA0060640001"	2015	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	10.69	10.69	2015-02-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"8003"	"VA0060640001"	2015	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	11.09	11.09	2015-11-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"8004"	"VA0060640001"	2015	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	11.11	11.11	2015-05-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"8005"	"VA0060640001"	2015	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	13.21	13.21	2015-12-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"8006"	"VA0060640001"	2015	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	9.62	9.62	2015-08-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"8007"	"VA0060640001"	2015	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	11.46	11.46	2015-06-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"8008"	"VA0060640001"	2015	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	11.31	11.31	2015-01-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"8009"	"VA0060640001"	2015	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	14.74	14.74	2015-10-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"8010"	"VA0060640001"	2015	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	15.38	15.38	2015-04-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"8011"	"VA0060640001"	2015	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	11.28	11.28	2015-07-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"8012"	"VA0060640001"	2015	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	11.07	11.07	2015-09-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"8013"	"VA0060640001"	2015	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	15.59	15.59	2015-03-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"8014"	"VA0060640001"	2016	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	19.93	19.93	2016-02-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"8015"	"VA0060640001"	2016	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	12.3	12.3	2016-03-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"8016"	"VA0060640001"	2016	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	10.29	10.29	2016-09-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"8017"	"VA0060640001"	2016	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	10.52	10.52	2016-10-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"8018"	"VA0060640001"	2016	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	11.51	11.51	2016-07-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"8019"	"VA0060640001"	2016	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	11.44	11.44	2016-08-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"8020"	"VA0060640001"	2016	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	14.79	14.79	2016-05-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"8021"	"VA0060640001"	2016	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	9.32	9.32	2016-11-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"8022"	"VA0060640001"	2016	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	10.44	10.44	2016-04-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"8023"	"VA0060640001"	2016	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	12.65	12.65	2016-01-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"8024"	"VA0060640001"	2016	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	14.49	14.49	2016-06-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"8025"	"VA0060640001"	2016	"VA0060640"	"NORTH RIVER WWTF"	38.343547	-78.92986	"EXO"	-78.9299999998825	38.3394444445592	10.55	10.55	2016-12-01	"Rockingham"	"NPDES Individual Permit"	"North River"	"Municipal"	NA	NA	12
"8026"	"VA0060712001"	2016	"VA0060712"	"REEDVILLE SANITARY DISTRICT"	37.831402	-76.270039	"EXO"	-76.2783333330975	37.8347222218866	0.04	0.04	2016-12-01	"Northumberland"	"NPDES Individual Permit"	"Cockrell Creek"	"Municipal"	NA	NA	4
"8027"	"VA0060712001"	2016	"VA0060712"	"REEDVILLE SANITARY DISTRICT"	37.831402	-76.270039	"EXO"	-76.2783333330975	37.8347222218866	0.068	0.068	2016-11-01	"Northumberland"	"NPDES Individual Permit"	"Cockrell Creek"	"Municipal"	NA	NA	4
"8028"	"VA0060712001"	2016	"VA0060712"	"REEDVILLE SANITARY DISTRICT"	37.831402	-76.270039	"EXO"	-76.2783333330975	37.8347222218866	0.063	0.063	2016-09-01	"Northumberland"	"NPDES Individual Permit"	"Cockrell Creek"	"Municipal"	NA	NA	4
"8029"	"VA0060712001"	2016	"VA0060712"	"REEDVILLE SANITARY DISTRICT"	37.831402	-76.270039	"EXO"	-76.2783333330975	37.8347222218866	0.084	0.084	2016-10-01	"Northumberland"	"NPDES Individual Permit"	"Cockrell Creek"	"Municipal"	NA	NA	4
"8030"	"VA0060798001"	2016	"VA0060798"	"APPALACHIA ELEMENTARY SCHOOL STP"	36.924156	-82.746412	"EXO"	-82.7455555559959	36.924999999862	0.002	0.002	2016-11-01	"Wise"	"NPDES Individual Permit"	""	"Commercial"	NA	NA	9
"8031"	"VA0060798001"	2016	"VA0060798"	"APPALACHIA ELEMENTARY SCHOOL STP"	36.924156	-82.746412	"EXO"	-82.7455555559959	36.924999999862	0.003	0.003	2016-05-01	"Wise"	"NPDES Individual Permit"	""	"Commercial"	NA	NA	9
"8032"	"VA0060798001"	2016	"VA0060798"	"APPALACHIA ELEMENTARY SCHOOL STP"	36.924156	-82.746412	"EXO"	-82.7455555559959	36.924999999862	0.002	0.002	2016-10-01	"Wise"	"NPDES Individual Permit"	""	"Commercial"	NA	NA	9
"8033"	"VA0060798001"	2016	"VA0060798"	"APPALACHIA ELEMENTARY SCHOOL STP"	36.924156	-82.746412	"EXO"	-82.7455555559959	36.924999999862	0.002	0.002	2016-08-01	"Wise"	"NPDES Individual Permit"	""	"Commercial"	NA	NA	9
"8034"	"VA0060798001"	2016	"VA0060798"	"APPALACHIA ELEMENTARY SCHOOL STP"	36.924156	-82.746412	"EXO"	-82.7455555559959	36.924999999862	0.002	0.002	2016-09-01	"Wise"	"NPDES Individual Permit"	""	"Commercial"	NA	NA	9
"8035"	"VA0060798001"	2016	"VA0060798"	"APPALACHIA ELEMENTARY SCHOOL STP"	36.924156	-82.746412	"EXO"	-82.7455555559959	36.924999999862	0.001	0.001	2016-06-01	"Wise"	"NPDES Individual Permit"	""	"Commercial"	NA	NA	9
"8036"	"VA0060798001"	2016	"VA0060798"	"APPALACHIA ELEMENTARY SCHOOL STP"	36.924156	-82.746412	"EXO"	-82.7455555559959	36.924999999862	0.002	0.002	2016-04-01	"Wise"	"NPDES Individual Permit"	""	"Commercial"	NA	NA	9
"8037"	"VA0060798001"	2016	"VA0060798"	"APPALACHIA ELEMENTARY SCHOOL STP"	36.924156	-82.746412	"EXO"	-82.7455555559959	36.924999999862	0	0	2016-07-01	"Wise"	"NPDES Individual Permit"	""	"Commercial"	NA	NA	9
"8038"	"VA0060798001"	2016	"VA0060798"	"APPALACHIA ELEMENTARY SCHOOL STP"	36.924156	-82.746412	"EXO"	-82.7455555559959	36.924999999862	0.001	0.001	2016-12-01	"Wise"	"NPDES Individual Permit"	""	"Commercial"	NA	NA	9
"8039"	"VA0060844001"	2010	"VA0060844"	"BLACKSBURG VPI SANITATION AUTH - LOWER STROUBLES"	37.191389	-80.519444	"EXO"	-80.5261111115472	37.1913888885957	5.793	5.793	2010-04-01	""	"NPDES Individual Permit"	"Stroubles Creek"	"Municipal"	NA	NA	12
"8040"	"VA0060844001"	2010	"VA0060844"	"BLACKSBURG VPI SANITATION AUTH - LOWER STROUBLES"	37.191389	-80.519444	"EXO"	-80.5261111115472	37.1913888885957	6.796	6.796	2010-03-01	""	"NPDES Individual Permit"	"Stroubles Creek"	"Municipal"	NA	NA	12
"8041"	"VA0060844001"	2010	"VA0060844"	"BLACKSBURG VPI SANITATION AUTH - LOWER STROUBLES"	37.191389	-80.519444	"EXO"	-80.5261111115472	37.1913888885957	5.032	5.032	2010-10-01	""	"NPDES Individual Permit"	"Stroubles Creek"	"Municipal"	NA	NA	12
"8042"	"VA0060844001"	2010	"VA0060844"	"BLACKSBURG VPI SANITATION AUTH - LOWER STROUBLES"	37.191389	-80.519444	"EXO"	-80.5261111115472	37.1913888885957	5.019	5.019	2010-09-01	""	"NPDES Individual Permit"	"Stroubles Creek"	"Municipal"	NA	NA	12
"8043"	"VA0060844001"	2010	"VA0060844"	"BLACKSBURG VPI SANITATION AUTH - LOWER STROUBLES"	37.191389	-80.519444	"EXO"	-80.5261111115472	37.1913888885957	6.545	6.545	2010-01-01	""	"NPDES Individual Permit"	"Stroubles Creek"	"Municipal"	NA	NA	12
"8044"	"VA0060844001"	2010	"VA0060844"	"BLACKSBURG VPI SANITATION AUTH - LOWER STROUBLES"	37.191389	-80.519444	"EXO"	-80.5261111115472	37.1913888885957	4.683	4.683	2010-12-01	""	"NPDES Individual Permit"	"Stroubles Creek"	"Municipal"	NA	NA	12
"8045"	"VA0060844001"	2010	"VA0060844"	"BLACKSBURG VPI SANITATION AUTH - LOWER STROUBLES"	37.191389	-80.519444	"EXO"	-80.5261111115472	37.1913888885957	4.743	4.743	2010-11-01	""	"NPDES Individual Permit"	"Stroubles Creek"	"Municipal"	NA	NA	12
"8046"	"VA0060844001"	2010	"VA0060844"	"BLACKSBURG VPI SANITATION AUTH - LOWER STROUBLES"	37.191389	-80.519444	"EXO"	-80.5261111115472	37.1913888885957	4.884	4.884	2010-08-01	""	"NPDES Individual Permit"	"Stroubles Creek"	"Municipal"	NA	NA	12
"8047"	"VA0060844001"	2010	"VA0060844"	"BLACKSBURG VPI SANITATION AUTH - LOWER STROUBLES"	37.191389	-80.519444	"EXO"	-80.5261111115472	37.1913888885957	6.806	6.806	2010-02-01	""	"NPDES Individual Permit"	"Stroubles Creek"	"Municipal"	NA	NA	12
"8048"	"VA0060844001"	2010	"VA0060844"	"BLACKSBURG VPI SANITATION AUTH - LOWER STROUBLES"	37.191389	-80.519444	"EXO"	-80.5261111115472	37.1913888885957	4.245	4.245	2010-06-01	""	"NPDES Individual Permit"	"Stroubles Creek"	"Municipal"	NA	NA	12
"8049"	"VA0060844001"	2010	"VA0060844"	"BLACKSBURG VPI SANITATION AUTH - LOWER STROUBLES"	37.191389	-80.519444	"EXO"	-80.5261111115472	37.1913888885957	4.691	4.691	2010-05-01	""	"NPDES Individual Permit"	"Stroubles Creek"	"Municipal"	NA	NA	12
"8050"	"VA0060844001"	2010	"VA0060844"	"BLACKSBURG VPI SANITATION AUTH - LOWER STROUBLES"	37.191389	-80.519444	"EXO"	-80.5261111115472	37.1913888885957	4.109	4.109	2010-07-01	""	"NPDES Individual Permit"	"Stroubles Creek"	"Municipal"	NA	NA	12
"8051"	"VA0060844001"	2011	"VA0060844"	"BLACKSBURG VPI SANITATION AUTH - LOWER STROUBLES"	37.191389	-80.519444	"EXO"	-80.5261111115472	37.1913888885957	3.786	3.786	2011-07-01	""	"NPDES Individual Permit"	"Stroubles Creek"	"Municipal"	NA	NA	12
